,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted
4081,tt0111359,tall tale,1995,3092,5.9,32.0,11.0,7,2,98,0.6561679790026247,20.99737532808399
4082,tt0112453,balto,1995,37265,7.1,31.0,11.3,4,4,77,0.6561679790026247,20.341207349081365
4083,tt0119013,double team,1997,29721,4.8,30.0,11.44,4,3,93,0.6230529595015576,18.69158878504673
4084,tt2140507,the current war,2017,7477,6.4,30.0,11.1,7,4,107,0.40796344647519583,12.238903394255875
4085,tt0089908,return to oz,1985,23055,6.7,28.0,11.1,4,2,113,0.9293680297397771,26.022304832713758
4086,tt0111419,thumbelina,1994,14227,6.3,28.0,11.3,9,3,86,0.6747638326585695,18.89338731443995
4087,tt0090728,big trouble in little china,1986,116041,7.3,25.0,11.1,3,4,99,0.9124087591240877,22.810218978102192
4089,tt1095217,bad lieutenant: port of call new orleans,2009,71821,6.6,25.0,10.6,7,2,122,0.4661200632058805,11.653001580147013
4090,tt0064598,london affair,1970,724,5.6,23.0,10.83,4,3,102,2.577319587628866,59.27835051546392
4091,tt0172396,the end of the affair,1999,20310,7.1,23.0,10.83,4,2,102,0.6002400960384154,13.805522208883556
4092,tt5884784,the super,1991,11658,6.0,22.0,11.0,4,4,86,0.7342143906020558,16.152716593245227
4093,tt0107978,robocop 3,1993,43251,4.1,22.0,10.6,3,3,104,0.6920415224913494,15.224913494809687
4094,tt0375920,the libertine,1968,33891,6.3,20.0,10.85,3,2,130,2.873563218390805,57.4712643678161
4095,tt0104466,husbands and wives,1992,25528,7.5,20.0,10.6,8,3,103,0.7127583749109052,14.255167498218103
4096,tt0104549,jennifer 8,1992,14351,6.3,20.0,11.39,7,3,106,0.7127583749109052,14.255167498218103
4097,tt0118954,deconstructing harry,1997,40350,7.4,20.0,10.57,20,1,96,0.6230529595015576,12.461059190031152
4098,tt0107473,mad dog and glory,1993,19286,6.2,19.0,10.69,5,3,97,0.6920415224913494,13.148788927335639
4099,tt0083336,wolfen,1981,8329,6.3,17.0,10.6,5,3,114,1.1001100110011002,18.701870187018702
4100,tt0086379,stroker ace,1983,3263,4.8,16.5,11.4,5,3,96,1.0040160642570282,16.566265060240966
4101,tt0089853,the purple rose of cairo,1985,44070,7.7,15.0,10.63,3,3,82,0.9293680297397771,13.940520446096656
4102,tt0097965,new york stories,1989,15941,6.4,15.0,10.7,11,4,124,0.8064516129032259,12.096774193548388
4103,tt0106664,the dark half,1993,14799,6.0,15.0,10.6,4,3,121,0.6920415224913494,10.380622837370241
4104,tt0050032,leave it to beaver,1997,6023,7.5,15.0,10.93,5,1,84,0.6230529595015576,9.345794392523365
4105,tt0462200,black snake moan,2006,58908,6.9,15.0,10.9,3,1,116,0.49603174603174605,7.440476190476191
4106,tt0107507,manhattan murder mystery,1993,35136,7.4,13.5,11.2,4,2,104,0.6920415224913494,9.342560553633216
4107,tt0087233,falling in love,1984,11566,6.5,12.0,11.13,7,2,106,0.9624639076034648,11.549566891241577
4108,tt0089222,gotcha!,1985,6378,6.2,12.5,10.81,2,3,101,0.9293680297397771,11.617100371747213
4109,tt0104348,glengarry glen ross,1992,90388,7.7,12.5,10.7,7,3,100,0.7127583749109052,8.909479686386316
4110,tt0805564,lars and the real girl,2007,133273,7.3,12.0,11.3,5,3,106,0.482392667631452,5.788712011577424
4112,tt0110955,the ref,1994,22195,6.9,11.0,11.44,5,3,97,0.6747638326585695,7.422402159244265
4113,tt1314655,devil,2010,124055,6.2,10.0,62.6,7,3,80,0.4585977913930367,4.585977913930367
4114,tt0073341,the man who would be king,1975,41546,7.8,8.0,11.0,5,1,129,1.8587360594795541,14.869888475836433
4115,tt0077942,moment by moment,1978,993,2.9,8.0,10.96,2,2,105,1.5337423312883436,12.269938650306749
4116,tt0081031,the last flight of noah's ark,1980,1115,5.8,8.0,11.0,3,1,97,1.2135922330097086,9.70873786407767
4117,tt0087003,broadway danny rose,1984,22354,7.4,8.0,10.6,3,1,84,0.9624639076034648,7.699711260827718
4118,tt1300851,the boondock saints ii: all saints day,2009,59457,6.3,8.0,10.6,8,3,117,0.4661200632058805,3.728960505647044
4119,tt0100934,wild orchid,1989,10671,4.6,7.0,11.06,4,3,105,0.8064516129032259,5.645161290322581
4120,tt1242460,we need to talk about kevin,2011,127247,7.5,7.0,10.8,3,4,112,0.44456497094767916,3.111954796633754
4121,tt0065214,the wild bunch,1969,73281,7.9,6.0,11.0,10,3,143,2.7247956403269753,16.34877384196185
4122,tt0081163,the mirror crack'd,1980,6306,6.2,5.5,11.0,7,3,105,1.2135922330097086,6.674757281553397
4123,tt4731008,the wild life,1984,5213,5.3,6.0,11.0,8,3,96,0.9624639076034648,5.7747834456207885
4124,tt0070518,pat garrett & billy the kid,1973,16862,7.3,4.64,11.0,4,2,106,2.2522522522522523,10.45045045045045
4125,tt5247022,paterson,2016,58754,7.4,5.0,10.8,7,3,118,0.4166545142433346,2.083272571216673
4126,tt5503718,gypsy,1962,12198,6.9,4.0,11.08,3,4,143,3.3112582781456954,13.245033112582782
4127,tt0060484,gypsy girl,1966,620,7.1,4.0,11.08,3,4,143,3.0864197530864197,12.345679012345679
4128,tt0061810,in like flint,1967,4839,6.2,3.77,11.0,4,4,99,2.9940119760479047,11.287425149700601
4130,tt0082694,mad max 2: the road warrior,1981,157975,7.6,4.5,10.8,1,3,96,1.1001100110011002,4.9504950495049505
4131,tt0082498,happy birthday to me,1981,7475,6.1,3.5,10.6,7,4,111,1.1001100110011002,3.8503850385038505
4132,tt0088680,after hours,1985,51332,7.7,4.5,10.6,9,3,97,0.9293680297397771,4.182156133828997
4133,tt0056869,the birds,1963,159419,7.7,3.3,11.4,5,4,119,3.2679738562091503,10.784313725490195
4134,tt2347569,frances ha,2012,62328,7.4,3.0,11.3,2,3,86,0.4355514516929884,1.3066543550789653
4135,tt0084652,the seduction,1982,921,4.9,2.0,11.4,6,1,104,1.0362694300518136,2.072538860103627
4136,tt0367089,the squid and the whale,2005,71046,7.3,1.5,11.2,5,2,81,0.5120327700972862,0.7680491551459293
4137,tt3787590,we are your friends,2015,33362,6.2,2.0,11.1,6,2,96,0.42191066463587,0.84382132927174
4138,tt5649144,the florida project,2017,76839,7.6,2.0,11.3,6,1,111,0.40796344647519583,0.8159268929503917
4139,tt0053740,the concrete jungle,1960,1106,6.9,0.7,11.0,5,4,99,3.378378378378378,2.3648648648648645
4140,tt0067588,play misty for me,1971,23524,7.0,0.95,10.6,4,3,102,2.4691358024691357,2.3456790123456788
4141,tt0071569,the golden voyage of sinbad,1973,7630,6.8,0.98,11.0,5,3,105,2.2522522522522523,2.2072072072072073
4142,tt0203230,you can count on me,2000,26392,7.5,1.2,11.0,5,1,111,0.5807200929152149,0.6968641114982578
4143,tt0086320,sleepaway camp,1983,23312,6.3,0.35,11.0,4,2,84,1.0040160642570282,0.3514056224899598
4144,tt0064437,the honeymoon killers,1970,4000,7.0,0.2,11.0,4,3,108,2.577319587628866,0.5154639175257733
4145,tt0483607,doomsday,2008,70072,6.0,22.1,22.21,6,3,105,0.4644617120987632,10.264603837382667
4147,tt0054885,flower drum song,1961,2168,7.0,4.0,5.0,6,3,132,3.3444816053511706,13.377926421404682
4149,tt0112896,dracula: dead and loving it,1995,36585,5.9,30.0,10.7,7,3,90,0.6561679790026247,19.68503937007874
4151,tt7525778,the package,1989,11464,5.5,18.0,10.65,5,3,108,0.8064516129032259,14.516129032258066
4153,tt0361696,raise your voice,2004,25878,5.9,15.0,14.8,7,2,103,0.5293806246691372,7.940709370037057
4154,tt0081554,stardust memories,1980,19801,7.3,10.0,10.4,4,2,88,1.2135922330097086,12.135922330097086
4155,tt0450188,la vie en rose,2007,78538,7.6,25.0,86.3,1,3,140,0.482392667631452,12.0598166907863
4156,tt0365929,whiteout,2009,36150,5.5,35.0,17.84,4,4,101,0.4661200632058805,16.314202212205817
4157,tt0086617,the year of living dangerously,1982,18200,7.1,6.0,2.9,6,2,114,1.0362694300518136,6.217616580310882
4159,tt0446013,pathfinder,2007,41272,5.4,45.0,30.8,5,4,99,0.482392667631452,21.70767004341534
4160,tt0097138,cyborg,1989,27301,5.1,0.5,10.2,4,4,82,0.8064516129032259,0.40322580645161293
4161,tt0097499,henry v,1989,26834,7.5,9.0,10.2,8,4,137,0.8064516129032259,7.258064516129033
4162,tt0120620,brokedown palace,1999,20869,6.5,25.0,10.1,5,3,100,0.6002400960384154,15.006002400960385
4164,tt0112760,cutthroat island,1995,24621,5.7,98.0,10.0,6,3,124,0.6561679790026247,64.30446194225722
4166,tt0114345,the scarlet letter,1995,13718,5.3,46.0,10.38,6,2,135,0.6561679790026247,30.183727034120736
4167,tt0118158,white squall,1996,20257,6.6,38.0,10.29,5,3,129,0.6373486297004461,24.219247928616955
4169,tt0450314,punisher: war zone,2008,58267,5.9,35.0,10.1,7,5,103,0.4644617120987632,16.25615992345671
4171,tt1674784,trespass,1992,40016,5.3,14.0,1374713.87,4,3,101,0.7127583749109052,9.978617248752673
4173,tt0103939,chaplin,1992,50530,7.6,31.0,9.5,15,3,145,0.7127583749109052,22.095509622238062
4174,tt0089114,explorers,1985,18426,6.6,25.0,9.9,3,4,109,0.9293680297397771,23.234200743494426
4175,tt0107438,look who's talking now,1993,26314,4.4,22.0,10.34,7,2,95,0.6920415224913494,15.224913494809687
4176,tt0179098,moonlight mile,2002,12982,6.6,21.0,10.0,5,2,117,0.555864369093941,11.67315175097276
4177,tt0098625,we're no angels,1989,20282,6.1,20.0,10.5,7,2,101,0.8064516129032259,16.129032258064516
4178,tt0116242,everyone says i love you,1996,33836,6.7,20.0,9.8,12,3,101,0.6373486297004461,12.746972594008923
4179,tt0100828,the two jakes,1990,10170,6.2,19.0,10.0,8,3,138,0.7651109410864576,14.537107880642694
4180,tt0091993,spacecamp,1986,12314,5.7,18.0,9.7,7,2,107,0.9124087591240877,16.423357664233578
4181,tt0096332,the unbearable lightness of being,1988,31830,7.3,17.0,10.0,9,2,171,0.8453085376162299,14.370245139475909
4182,tt0113670,a little princess,1995,29992,7.7,17.0,10.0,3,2,97,0.6561679790026247,11.15485564304462
4183,tt0116151,dunston checks in,1996,11288,5.3,16.0,65.0,7,2,90,0.6373486297004461,10.197578075207138
4185,tt0088846,brazil,1985,178575,7.9,15.0,9.9,9,3,143,0.9293680297397771,13.940520446096656
4186,tt0157503,drop dead gorgeous,1999,30782,6.6,15.0,10.5,4,3,98,0.6002400960384154,9.003601440576231
4187,tt0094008,someone to watch over me,1987,8825,6.1,12.8,10.28,3,4,106,0.8802816901408451,11.267605633802818
4188,tt0107529,matinee,1993,8752,6.8,13.0,9.5,6,2,99,0.6920415224913494,8.996539792387543
4189,tt0120654,dirty work,1998,22597,6.5,13.0,10.0,7,1,81,0.6134969325153374,7.975460122699387
4190,tt0054901,stop me before i kill!,1960,444,6.0,12.0,9.7,5,5,105,3.378378378378378,40.54054054054053
4191,tt0897361,i know who killed me,2007,25145,3.6,12.0,9.7,5,5,105,0.482392667631452,5.788712011577424
4192,tt5301662,marshall,2017,15789,7.2,12.0,10.1,6,3,118,0.40796344647519583,4.89556135770235
4193,tt0108550,what's eating gilbert grape,1993,201972,7.8,11.0,10.0,5,1,118,0.6920415224913494,7.612456747404844
4196,tt0077742,interiors,1978,17001,7.4,10.0,10.43,8,1,92,1.5337423312883436,15.337423312883436
4197,tt0085412,deal of the century,1983,3353,4.7,10.0,10.37,3,2,99,1.0040160642570282,10.040160642570282
4198,tt0097162,dead calm,1989,34449,6.8,10.4,10.2,3,3,95,0.8064516129032259,8.38709677419355
4199,tt0368975,sleepover,2004,14623,5.3,10.0,10.15,8,2,89,0.5293806246691372,5.293806246691371
4200,tt1307068,seeking a friend for the end of the world,2012,103451,6.7,10.0,9.6,5,4,101,0.4355514516929884,4.355514516929884
4201,tt0056800,55 days at peking,1963,5572,6.7,9.0,10.0,9,6,153,3.2679738562091503,29.41176470588235
4202,tt0093209,hope and glory,1987,11707,7.3,9.3,10.0,7,4,113,0.8802816901408451,8.18661971830986
4203,tt0775529,the savages,2007,34688,7.1,9.0,9.6,3,2,113,0.482392667631452,4.341534008683068
4204,tt0085450,doctor detroit,1983,5091,5.3,8.0,10.38,9,1,89,1.0040160642570282,8.032128514056225
4205,tt1289406,harry brown,2009,81633,7.2,7.3,10.3,9,4,103,0.4661200632058805,3.4026764614029275
4206,tt0112435,the baby-sitters club,1995,4984,5.8,6.5,9.69,7,2,85,0.6561679790026247,4.2650918635170605
4207,tt0159097,the virgin suicides,1999,137007,7.2,6.1,10.4,8,2,97,0.6002400960384154,3.661464585834334
4209,tt0332375,saved!,2004,43472,6.7,5.0,10.1,8,2,92,0.5293806246691372,2.6469031233456857
4210,tt1182345,moon,2009,318380,7.9,5.0,9.8,1,3,97,0.4661200632058805,2.3306003160294027
4211,tt1937390,nymphomaniac: vol. i,2013,110022,6.9,4.7,10.3,14,2,117,0.42926376970857283,2.0175397176302923
4212,tt2382009,nymphomaniac: vol. ii,2013,81180,6.7,4.7,10.3,14,2,117,0.42926376970857283,2.0175397176302923
4214,tt0053125,north by northwest,1959,279563,8.3,4.3,9.8,4,3,136,3.4364261168384878,14.776632302405497
4215,tt0062657,the ambushers,1967,1368,5.2,4.0,10.0,2,4,102,2.9940119760479047,11.976047904191619
4217,tt0081534,somewhere in time,1980,24936,7.2,4.0,9.7,3,3,103,1.2135922330097086,4.854368932038835
4218,tt0203119,sexy beast,2000,50968,7.3,4.3,10.2,8,3,88,0.5807200929152149,2.497096399535424
4219,tt1637688,in time,2011,352308,6.7,40.0,174.0,9,4,109,0.44456497094767916,17.782598837907166
4220,tt0318374,the cooler,2003,31378,7.0,4.0,10.0,5,2,101,0.5434782608695652,2.1739130434782608
4221,tt0373051,journey to the center of the earth,1959,106981,5.8,3.44,10.0,3,3,129,3.4364261168384878,11.821305841924397
4222,tt0053622,butterfield 8,1960,5096,6.4,2.8,10.0,3,1,109,3.378378378378378,9.459459459459458
4223,tt0089730,once bitten,1985,12422,5.5,3.2,10.0,4,3,94,0.9293680297397771,2.973977695167287
4224,tt0093220,house ii: the second story,1987,9396,5.4,3.0,10.0,5,3,88,0.8802816901408451,2.6408450704225355
4225,tt0158493,belly,1998,8633,6.2,3.0,9.64,5,2,92,0.6134969325153374,1.8404907975460123
4226,tt0363589,elephant,2003,81180,7.2,3.0,10.0,2,3,81,0.5434782608695652,1.6304347826086956
4229,tt0055370,return to peyton place,1961,658,5.9,1.78,10.0,6,1,123,3.3444816053511706,5.953177257525084
4230,tt0057163,hud,1963,17851,7.9,2.35,10.0,4,1,112,3.2679738562091503,7.6797385620915035
4231,tt0068408,conquest of the planet of the apes,1972,28562,6.1,1.7,9.7,5,2,88,2.3923444976076556,4.0669856459330145
4232,tt0070290,the last detail,1973,20266,7.5,2.3,10.0,5,2,103,2.2522522522522523,5.18018018018018
4233,tt2281375,nashville,1975,22109,7.7,2.2,10.0,7,4,160,1.8587360594795541,4.08921933085502
4236,tt0080881,the hollywood knights,1980,3921,6.4,2.5,10.0,6,2,91,1.2135922330097086,3.0339805825242716
4237,tt0328538,thirteen,2003,76837,6.8,2.0,10.1,9,1,100,0.5434782608695652,1.0869565217391304
4239,tt0056687,what ever happened to baby jane?,1962,46628,8.1,0.98,9.5,3,4,133,3.3112582781456954,3.2450331125827816
4240,tt0065206,what ever happened to aunt alice?,1969,1898,6.9,1.7,3.2,2,4,101,2.7247956403269753,4.632152588555858
4241,tt0475784,westworld,1973,368139,8.8,1.2,10.0,3,4,88,2.2522522522522523,2.7027027027027026
4242,tt0088708,american ninja,1985,12796,5.5,1.0,10.5,3,3,95,0.9293680297397771,0.9293680297397771
4245,tt0066830,the big doll house,1971,2003,6.0,0.12,10.0,4,4,95,2.4691358024691357,0.2962962962962963
4249,tt0120802,the red violin,1998,30222,7.6,18.0,10.0,9,2,131,0.6134969325153374,11.042944785276074
4250,tt0057012,dr. strangelove,1964,424951,8.4,1.8,9.4,6,3,94,3.2258064516129035,5.806451612903226
4251,tt1098327,dragonball evolution,2009,67042,2.5,30.0,58.2,9,4,85,0.4661200632058805,13.983601896176415
4252,tt0079180,the frisco kid,1979,8086,6.4,9.2,9.3,5,2,119,1.3774104683195594,12.672176308539946
4253,tt3072482,hardcore henry,2015,80694,6.7,2.0,16.8,5,3,96,0.42191066463587,0.84382132927174
4256,tt1019452,a serious man,2009,123763,7.0,7.0,31.4,8,2,106,0.4661200632058805,3.2628404424411634
4259,tt0202402,whatever it takes,2000,9334,5.5,32.0,9.0,4,3,94,0.5807200929152149,18.583042973286876
4260,tt4154916,replicas,2018,24241,5.5,30.0,9.2,4,3,107,0.3982366082984544,11.947098248953633
4261,tt0134618,"mystery, alaska",1999,24472,6.7,28.0,8.9,8,3,119,0.6002400960384154,16.80672268907563
4262,tt0102984,stone cold,1991,6441,6.0,25.0,9.1,4,3,95,0.7342143906020558,18.355359765051396
4263,tt0119115,fierce creatures,1997,22118,6.4,25.0,9.4,8,1,93,0.6230529595015576,15.57632398753894
4264,tt0114852,village of the damned,1960,26814,5.6,0.32,2.17,4,3,77,3.378378378378378,1.081081081081081
4266,tt0086993,the bounty,1984,22609,7.0,20.0,8.61,4,3,132,0.9624639076034648,19.249278152069294
4267,tt0098519,troop beverly hills,1989,8857,5.7,18.0,8.51,5,2,103,0.8064516129032259,14.516129032258066
4268,tt0118998,doctor dolittle,1967,87266,5.4,17.0,9.0,4,3,152,2.9940119760479047,50.89820359281438
4269,tt0095304,high spirits,1988,8093,5.8,17.0,8.58,8,2,99,0.8453085376162299,14.370245139475909
4271,tt0089543,the man with one red shoe,1985,13928,5.7,16.0,8.65,7,2,92,0.9293680297397771,14.869888475836433
4272,tt0101984,guilty by suspicion,1991,7226,6.6,16.0,9.48,5,1,105,0.7342143906020558,11.747430249632894
4273,tt0098622,warlock,1959,13961,6.2,15.0,9.05,3,3,103,3.4364261168384878,51.546391752577314
4275,tt0091474,manhunter,1986,60833,7.2,15.0,8.6,7,4,120,0.9124087591240877,13.686131386861316
4277,tt1031969,the rocker,2008,35737,6.2,15.0,8.8,9,1,102,0.4644617120987632,6.966925681481448
4278,tt1334260,never let me go,2010,132097,7.1,15.0,9.46,3,4,103,0.4585977913930367,6.8789668708955505
4279,tt0090110,sweet dreams,1985,3898,7.1,13.5,9.09,4,2,115,0.9293680297397771,12.54646840148699
4280,tt0101625,once upon a crime...,1992,3614,5.9,14.0,8.67,8,3,94,0.7127583749109052,9.978617248752673
4281,tt0118636,apt pupil,1998,33638,6.7,14.0,8.9,2,4,111,0.6134969325153374,8.588957055214724
4284,tt4540710,miss sloane,2016,55552,7.5,13.0,9.1,8,3,127,0.4166545142433346,5.4165086851633495
4285,tt0071803,mame,1974,2509,6.1,12.0,6.5,6,1,132,2.028397565922921,24.34077079107505
4286,tt0084675,shoot the moon,1982,2167,7.0,12.0,9.2,5,1,123,1.0362694300518136,12.435233160621763
4287,tt0094884,clean and sober,1988,5307,6.7,12.0,8.67,5,1,124,0.8453085376162299,10.14370245139476
4288,tt0090917,deadly friend,1986,6189,5.6,11.0,8.9,4,3,91,0.9124087591240877,10.036496350364965
4289,tt0100260,nightbreed,1990,17963,6.6,11.0,8.9,4,3,102,0.7651109410864576,8.416220351951033
4290,tt0086984,body double,1984,26257,6.8,10.0,8.8,3,4,114,0.9624639076034648,9.624639076034647
4291,tt1470023,macgruber,2010,40680,5.5,10.0,9.3,6,4,99,0.4585977913930367,4.585977913930367
4292,tt0060714,morgan!,1966,1486,7.0,8.0,8.8,8,5,92,3.0864197530864197,24.691358024691358
4293,tt0113409,in the mouth of madness,1994,55380,7.2,8.0,8.9,4,3,95,0.6747638326585695,5.398110661268556
4294,tt0490086,big stan,2007,39654,6.2,7.5,8.7,8,2,105,0.482392667631452,3.61794500723589
4295,tt2582496,me and earl and the dying girl,2015,114727,7.7,8.0,9.1,7,3,105,0.42191066463587,3.37528531708696
4296,tt4520364,morgan,2016,36761,5.8,8.0,8.8,8,3,92,0.4166545142433346,3.333236113946677
4297,tt0086987,bolero,1984,4754,3.0,7.0,8.9,4,3,104,0.9624639076034648,6.737247353224253
4298,tt0095497,the last temptation of christ,1988,47998,7.6,7.0,8.9,5,2,163,0.8453085376162299,5.9171597633136095
4299,tt0162346,ghost world,2001,108400,7.3,7.0,8.8,5,2,112,0.564652738565782,3.952569169960474
4300,tt0056700,the wonderful world of the brothers grimm,1962,1339,6.4,6.25,8.92,12,4,135,3.3112582781456954,20.695364238410598
4302,tt0084504,the pirate movie,1982,3837,5.3,6.0,9.0,6,4,104,1.0362694300518136,6.217616580310882
4303,tt0084814,trail of the pink panther,1982,8981,5.0,6.0,9.1,8,3,96,1.0362694300518136,6.217616580310882
4304,tt0090756,blue velvet,1986,167393,7.8,6.0,8.6,7,3,121,0.9124087591240877,5.474452554744526
4305,tt0421082,control,2007,58865,7.7,6.4,8.9,3,2,122,0.482392667631452,3.087313072841293
4306,tt0073906,the wind and the lion,1975,7694,6.9,4.5,9.2,4,5,119,1.8587360594795541,8.364312267657994
4307,tt0116514,hellraiser: bloodline,1996,18119,5.2,4.0,9.3,3,2,85,0.6373486297004461,2.5493945188017846
4308,tt0274812,secretary,2002,78830,7.0,4.0,9.3,2,3,111,0.555864369093941,2.223457476375764
4309,tt0057877,becket,1964,12913,7.8,3.0,9.1,3,2,148,3.2258064516129035,9.67741935483871
4312,tt0116743,kama sutra: a tale of love,1996,9507,6.0,3.0,8.6,5,4,117,0.6373486297004461,1.9120458891013383
4313,tt0120402,ulee's gold,1997,6515,7.0,2.7,9.05,9,1,113,0.6230529595015576,1.6822429906542056
4314,tt0253867,the sweetest thing,2002,52694,5.2,3.0,8.7,6,2,90,0.555864369093941,1.667593107281823
4315,tt0056193,lolita,1962,85740,7.6,2.0,9.25,4,4,152,3.3112582781456954,6.622516556291391
4317,tt0069768,battle for the planet of the apes,1973,27418,5.5,1.7,8.8,7,2,93,2.2522522522522523,3.828828828828829
4318,tt0076929,wizards,1977,9374,6.5,2.0,9.0,5,4,80,1.6501650165016502,3.3003300330033003
4319,tt0087866,oxford blues,1984,2707,5.3,1.8,8.79,3,2,97,0.9624639076034648,1.7324350336862366
4321,tt0165798,ghost dog: the way of the samurai,1999,80881,7.5,2.0,9.4,7,3,116,0.6002400960384154,1.2004801920768309
4323,tt0073835,the ultimate warrior,1975,1621,5.8,0.8,9.0,6,3,94,1.8587360594795541,1.4869888475836435
4324,tt0107387,leprechaun,1993,21562,4.8,1.0,8.6,5,3,92,0.6920415224913494,0.6920415224913494
4325,tt1866249,the sessions,2012,40225,7.2,1.0,9.14,4,4,95,0.4355514516929884,0.4355514516929884
4326,tt0123755,cube,1997,197674,7.2,0.35,9.0,7,4,90,0.6230529595015576,0.21806853582554514
4329,tt1837576,scandal,1989,64398,7.7,3.0,4.82,7,2,115,0.8064516129032259,2.4193548387096775
4333,tt3464902,the lobster,2015,191419,7.1,4.0,18.0,11,4,118,0.42191066463587,1.68764265854348
4334,tt1602098,albert nobbs,2011,22425,6.7,0.0,8.5,8,2,113,0.44456497094767916,0.0
4336,tt0087803,1984,1984,60982,7.1,7.15,8.4,4,3,110,0.9624639076034648,6.881616939364774
4337,tt0189998,shadow of the vampire,2000,38678,6.9,8.0,11.2,8,2,92,0.5807200929152149,4.645760743321719
4338,tt0029162,lost horizon,1973,11354,7.7,5.9,3.8,10,4,150,2.2522522522522523,13.288288288288289
4339,tt2209418,before midnight,2013,126959,7.9,3.0,23.3,1,2,109,0.42926376970857283,1.2877913091257185
4340,tt0446755,the painted veil,2006,86373,7.5,19.4,26.81,6,2,125,0.49603174603174605,9.623015873015873
4341,tt0166276,monkeybone,2001,16051,4.7,75.0,7.6,7,2,92,0.564652738565782,42.34895539243365
4342,tt0266452,death to smoochy,2002,37588,6.3,50.0,8.3,5,3,109,0.555864369093941,27.79321845469705
4344,tt0114558,strange days,1995,63744,7.2,42.0,8.0,6,5,145,0.6561679790026247,27.559055118110237
4345,tt0102558,nothing but trouble,1991,21374,5.1,40.0,8.4,4,2,94,0.7342143906020558,29.368575624082233
4347,tt0120797,pushing tin,1999,27210,6.0,33.0,8.4,5,3,124,0.6002400960384154,19.80792316926771
4348,tt0107563,the meteor man,1993,7324,5.2,30.0,8.0,12,5,100,0.6920415224913494,20.761245674740483
4349,tt0398913,doa: dead or alive,2006,42009,4.8,30.0,7.5,5,2,87,0.49603174603174605,14.880952380952381
4350,tt0120133,a simple wish,1997,4925,5.4,28.0,8.35,6,3,90,0.6230529595015576,17.445482866043612
4351,tt0491203,tulip fever,2017,16311,6.2,25.0,8.4,12,3,107,0.40796344647519583,10.199086161879896
4353,tt0065054,sweet charity,1969,4608,7.0,20.0,8.0,1,4,149,2.7247956403269753,54.49591280653951
4354,tt7598448,the little drummer girl,1984,6990,7.4,20.0,7.83,4,3,132,0.9624639076034648,19.249278152069294
4355,tt0113243,hackers,1995,62531,6.2,20.0,7.5,4,3,107,0.6561679790026247,13.123359580052494
4356,tt0166252,the love letter,1999,3872,5.4,20.0,8.3,8,3,88,0.6002400960384154,12.004801920768308
4357,tt0086336,something wicked this way comes,1983,7766,6.8,19.0,8.4,4,3,95,1.0040160642570282,19.076305220883533
4358,tt0119349,the ice storm,1997,51631,7.4,18.0,8.0,9,1,113,0.6230529595015576,11.214953271028037
4359,tt0079550,meteor,1979,6149,5.0,16.0,8.4,8,4,107,1.3774104683195594,22.03856749311295
4361,tt0088194,streets of fire,1984,16455,6.7,14.5,8.1,4,4,93,0.9624639076034648,13.955726660250239
4363,tt0092226,wise guys,1986,4878,5.6,13.0,8.48,5,2,100,0.9124087591240877,11.86131386861314
4364,tt3205236,satisfaction,1988,3775,7.2,13.0,8.25,2,3,93,0.8453085376162299,10.989010989010989
4365,tt0094964,dead ringers,1988,37631,7.3,13.0,8.0,2,4,115,0.8453085376162299,10.989010989010989
4366,tt0111127,serial mom,1994,25279,6.7,13.0,7.8,4,3,93,0.6747638326585695,8.771929824561404
4367,tt5866930,the adventurers,1970,2320,5.6,12.0,7.75,8,4,177,2.577319587628866,30.927835051546396
4368,tt0078350,the swarm,1978,6322,4.5,11.5,7.7,13,3,116,1.5337423312883436,17.63803680981595
4369,tt0088979,d.a.r.y.l.,1985,11518,6.3,12.0,7.84,6,2,100,0.9293680297397771,11.152416356877325
4371,tt0099329,cry-baby,1990,51810,6.5,12.0,8.3,7,3,85,0.7651109410864576,9.181331293037491
4372,tt0103003,suburban commando,1991,8951,4.5,11.0,8.0,4,3,90,0.7342143906020558,8.076358296622614
4375,tt0097276,"enemies, a love story",1989,1836,6.6,9.5,7.75,5,4,119,0.8064516129032259,7.661290322580646
4376,tt0103783,bébé's kids,1992,4440,5.7,10.0,8.4,8,3,72,0.7127583749109052,7.127583749109052
4377,tt0076636,rollercoaster,1977,5230,6.3,9.0,8.23,5,4,119,1.6501650165016502,14.85148514851485
4378,tt0082945,prince of the city,1981,6568,7.5,8.6,8.12,4,2,167,1.1001100110011002,9.460946094609461
4379,tt0089941,runaway train,1985,24821,7.2,9.0,7.7,5,4,110,0.9293680297397771,8.364312267657994
4380,tt0091178,haunted honeymoon,1986,6276,5.7,9.0,8.0,5,2,82,0.9124087591240877,8.211678832116789
4381,tt0331953,club dread,2004,27228,5.7,8.6,7.6,6,3,103,0.5293806246691372,4.55267337215458
4382,tt0405296,a scanner darkly,2006,102401,7.1,8.7,7.7,5,5,100,0.49603174603174605,4.315476190476191
4385,tt0058886,the agony and the ecstasy,1965,6045,7.2,7.17,8.0,5,3,138,3.1746031746031744,22.76190476190476
4386,tt0065150,the undefeated,1969,5489,6.7,7.12,8.0,2,4,119,2.7247956403269753,19.400544959128066
4387,tt0106677,dazed and confused,1993,151362,7.6,6.9,8.0,1,1,102,0.6920415224913494,4.775086505190311
