,imdbID,budget,cast_size,gross,imdb_rating,n_votes,runtime,title,year
1180,tt1598778,60.0,6,135.5,6.6,204469,106.0,Contagion,2011
1181,tt1205537,60.0,4,136.0,6.2,117088,105.0,Jack Ryan: Shadow Recruit,2014
1182,tt0974661,20.0,5,136.3,6.3,170423,105.0,17 Again,2009
1183,tt1477076,20.0,5,136.2,5.6,85436,90.0,Saw: The Final Chapter,2010
1184,tt0084522,5.0,6,136.0,6.2,35925,98.0,Porky's,1981
1185,tt0066011,2.0,2,136.0,6.9,27850,100.0,Love Story,1970
1186,tt1027718,70.0,7,135.0,6.2,94670,133.0,Wall Street: Money Never Sleeps,2010
1187,tt0107478,60.0,5,134.9,5.0,14981,115.0,Made in America,1993
1188,tt0227005,60.0,5,134.9,6.4,16540,115.0,Made,2001
1189,tt0452598,60.0,8,135.0,5.5,51602,94.0,Cheaper by the Dozen 2,2005
1190,tt0396171,60.0,4,135.0,7.5,223794,147.0,Perfume: The Story of a Murderer,2006
1191,tt3532216,60.0,5,134.9,7.1,140865,115.0,American Made,2017
1192,tt0368933,40.0,6,134.7,5.8,69425,113.0,The Princess Diaries 2: Royal Engagement,2004
1193,tt0102713,30.0,8,135.0,6.7,14962,132.0,The Prince of Tides,1991
1194,tt0107808,30.0,3,135.0,7.6,69294,138.0,A Perfect World,1993
1195,tt0114388,16.0,4,135.0,7.6,94617,136.0,Sense and Sensibility,1995
1196,tt0493464,75.0,4,134.51,6.7,346188,110.0,Wanted,2008
1197,tt0078346,55.0,4,134.22,7.3,150973,143.0,Superman,1978
1198,tt0312528,109.0,5,134.0,3.9,47805,82.0,The Cat in the Hat,2003
1199,tt0141369,90.0,8,134.4,4.1,43007,78.0,Inspector Gadget,1999
1200,tt0083564,78.0,5,133.8,6.6,37396,118.0,Annie,1982
1201,tt1823664,78.0,5,133.8,5.3,32013,118.0,Annie,2014
1202,tt0072037,31.0,2,134.1,7.6,3485,156.0,Scent of a Woman,1974
1203,tt0105323,31.0,2,134.1,8.0,239423,156.0,Scent of a Woman,1992
1204,tt0107144,25.0,5,134.0,6.6,79796,86.0,Hot Shots! Part Deux,1993
1205,tt1596363,50.0,4,133.4,7.8,322525,130.0,The Big Short,2015
1206,tt1790885,40.0,8,132.8,7.4,256412,157.0,Zero Dark Thirty,2012
1207,tt0092007,21.0,7,133.0,7.3,74055,122.0,Star Trek IV: The Voyage Home,1986
1208,tt1430132,120.0,4,132.56,6.7,410020,126.0,The Wolverine,2013
1209,tt1272878,61.0,7,131.9,6.7,185355,109.0,2 Guns,2013
1210,tt0434409,54.0,4,132.5,8.2,972491,132.0,V for Vendetta,2005
1211,tt0104694,40.0,9,132.4,7.2,86281,128.0,A League of Their Own,1992
1212,tt0450385,25.0,4,132.0,6.8,245649,104.0,1408,2007
1213,tt0206275,13.0,4,131.7,6.2,54748,112.0,Save the Last Dance,2001
1214,tt0374536,85.0,11,131.4,4.8,66278,102.0,Bewitched,2005
1215,tt0111742,70.0,5,131.0,6.2,50050,125.0,Wolf,1994
1216,tt0120611,45.0,5,131.2,7.1,232124,120.0,Blade,1998
1217,tt0332379,35.0,4,131.3,7.1,251007,109.0,School of Rock,2003
1218,tt6359956,28.0,6,130.6,5.5,35300,104.0,A Bad Moms Christmas,2017
1219,tt1371111,146.7,13,130.5,7.4,331425,172.0,Cloud Atlas,2012
1220,tt0116705,75.0,6,129.8,5.6,85538,89.0,Jingle All the Way,1996
1221,tt0076245,40.0,5,129.5,7.2,8225,123.0,Julia,1977
1222,tt0276751,30.0,4,130.5,7.0,164593,101.0,About a Boy,2002
1223,tt0084434,6.0,4,130.0,7.0,45531,124.0,An Officer and a Gentleman,1982
1224,tt0964517,25.0,5,129.2,7.8,321668,116.0,the fighter,2010
1225,tt0298130,48.0,4,129.13,7.1,304572,115.0,The Ring,2002
1226,tt0359013,65.0,8,128.9,5.9,159041,112.0,Blade: Trinity,2004
1227,tt0186566,60.0,9,128.9,6.4,70123,130.0,Space Cowboys,2000
1228,tt0318627,45.0,6,129.0,6.2,178146,94.0,Resident Evil: Apocalypse,2004
1229,tt0134119,40.0,9,128.8,7.4,166294,139.0,The Talented Mr. Ripley,1999
1230,tt0758730,40.0,5,129.0,4.7,111337,94.0,Aliens vs. Predator: Requiem,2007
1231,tt0783233,30.0,5,129.0,7.8,233179,123.0,Atonement,2007
1232,tt0964517,25.0,5,129.0,7.8,322131,116.0,The Fighter(I) ,2010
1233,tt0101862,20.0,4,129.0,6.5,64521,105.0,Father of the Bride,1991
1234,tt0377092,17.0,6,129.0,7.0,309750,97.0,Mean Girls,2004
1235,tt0190332,17.0,4,128.08,7.8,243393,120.0,"Crouching Tiger, Hidden Dragon",2000
1236,tt0838283,65.0,6,128.1,6.9,252758,98.0,Step Brothers,2008
1237,tt0068687,60.0,8,127.8,6.9,3621,116.0,The Heartbreak Kid,1972
1238,tt0408839,60.0,8,127.8,5.8,81367,116.0,The Heartbreak Kid,2007
1239,tt0113071,55.0,4,127.6,6.0,64392,134.0,First Knight,1995
1240,tt0427229,50.0,7,128.4,5.6,68782,97.0,Failure to Launch,2006
1241,tt1385826,50.2,5,127.9,7.0,231829,106.0,The Adjustment Bureau,2011
1242,tt1086772,40.0,7,128.0,6.5,109507,117.0,Blended,2014
1243,tt0083987,22.0,7,128.0,8.0,210122,191.0,Gandhi,1982
1244,tt1197624,53.0,7,126.7,7.4,258122,118.0,Law Abiding Citizen,2009
1245,tt1650062,50.0,10,260.1,7.0,324464,112.0,Super 8,2011
1246,tt1424381,18.0,2,98.3,6.4,203398,107.0,Predators,2010
1247,tt1596365,15.0,4,127.0,6.4,167983,95.0,The Woman in Black,2012
1248,tt1706593,12.0,5,126.6,7.0,232209,83.0,Chronicle,2012
1249,tt2872732,40.0,4,126.66,6.4,412751,89.0,Lucy(I) ,2014
1250,tt1731141,115.0,6,125.5,6.6,214608,114.0,Ender's Game,2013
1251,tt1956620,40.0,5,126.0,5.1,102528,94.0,Sex Tape,2014
1252,tt3522806,40.0,5,125.7,5.7,70061,98.0,Mechanic: Resurrection,2016
1253,tt0119488,35.0,7,126.2,8.2,503704,138.0,L.A. Confidential,1997
1254,tt1245492,20.0,6,46.1,6.6,367367,109.0,This Is the End,2013
1255,tt0098067,20.0,8,126.0,7.0,42024,124.0,Parenthood,1989
1256,tt2647586,40.0,8,125.7,7.3,14546,103.0,resurrection,2014
1257,tt0218967,60.0,5,124.7,6.8,98415,126.0,The Family Man,2000
1258,tt0327597,60.0,8,124.6,7.7,182727,100.0,Coraline,2009
1259,tt0333780,18.0,6,141.8,4.8,58213,96.0,"Legally Blonde 2: Red, White & Blonde",2003
1260,tt0350258,40.0,1,125.0,7.7,130011,152.0,Ray(I) ,2004
1261,tt0119008,35.0,6,125.0,7.7,259597,127.0,Donnie Brasco,1997
1262,tt0119345,17.0,4,125.2,5.7,126357,101.0,I Know What You Did Last Summer,1997
1263,tt0083944,15.0,3,125.2,7.7,211054,93.0,First Blood,1982
1264,tt0058150,3.0,3,125.0,7.7,161639,110.0,Goldfinger,1964
1265,tt0454876,120.0,6,609.0,7.9,548296,127.0,Life of Pi,2012
1266,tt0350258,40.0,1,124.7,7.7,129858,152.0,ray,2004
1267,tt0181865,46.0,5,208.3,7.6,188400,147.0,Traffic,2000
1268,tt0054387,0.829,5,2.61,7.6,33826,103.0,The Time Machine,1960
1269,tt0268695,0.829,5,2.61,6.0,114436,103.0,The Time Machine,2002
1270,tt0063688,48.0,3,124.3,7.0,20835,113.0,The Thomas Crown Affair,1968
1271,tt0155267,48.0,3,124.3,6.8,82879,113.0,The Thomas Crown Affair,1999
1272,tt0089218,19.0,7,124.0,7.8,224560,109.0,The Goonies,1985
1273,tt2980516,15.0,6,123.7,7.7,371056,123.0,The Theory of Everything,2014
1274,tt0093105,13.0,2,123.9,7.3,118760,121.0,"Good Morning, Vietnam",1987
1275,tt0120461,90.0,5,123.0,5.5,68830,104.0,Volcano,1997
1276,tt0166813,80.0,3,122.6,7.1,59595,84.0,Spirit: Stallion of the Cimarron,2002
1277,tt0319061,70.0,10,122.9,8.0,396138,125.0,Big Fish,2003
1278,tt1987680,37.5,4,125.9,6.9,34307,126.0,The Upside,2017
1279,tt0382077,25.0,4,122.7,6.0,78979,101.0,Hide and Seek,2005
1280,tt0120888,18.0,3,123.3,6.8,127378,96.0,The Wedding Singer,1998
1281,tt0099810,30.0,5,200.5,7.6,167798,135.0,The Hunt for Red October,1990
1282,tt1860357,156.0,6,122.0,7.1,137939,107.0,Deepwater Horizon,2016
1283,tt0986263,80.0,7,122.4,6.3,164769,89.0,Surrogates,2009
1284,tt0116253,55.0,7,122.1,6.4,47701,133.0,Executive Decision,1996
1285,tt1392214,46.0,7,122.1,8.1,544871,153.0,Prisoners,2013
1286,tt0119715,38.0,4,122.0,6.4,48563,98.0,Mousehunt,1997
1287,tt0396752,25.0,3,122.4,6.5,63250,97.0,Nanny McPhee,2005
1288,tt0113855,18.0,6,122.0,5.8,95662,101.0,Mortal Kombat,1995
1289,tt0091187,15.0,2,121.7,6.9,37102,130.0,Heartbreak Ridge,1986
1290,tt2268016,14.8,11,122.5,5.6,49439,115.0,Magic Mike XXL,2015
1291,tt0084516,11.0,3,122.0,7.3,132957,114.0,Poltergeist,1982
1292,tt0829482,20.0,4,121.46,7.6,494287,113.0,Superbad,2007
1293,tt0120201,105.0,7,121.2,7.2,255146,129.0,Starship Troopers,1997
1294,tt7401588,48.0,7,120.6,7.3,60208,118.0,Instant Family,2018
1295,tt0102492,17.0,5,121.0,6.9,67455,102.0,My Girl,1991
1296,tt0361748,70.0,8,321.5,8.3,1164853,153.0,Inglourious Basterds,2009
1297,tt0138524,60.0,7,120.2,6.2,86683,100.0,Intolerable Cruelty,2003
1298,tt0109254,50.0,4,119.5,5.6,72143,104.0,Beverly Hills Cop III,1994
1299,tt1389137,50.0,8,120.1,7.1,128819,124.0,We Bought a Zoo,2011
1300,tt0100507,42.0,6,119.9,5.3,119770,104.0,Rocky V,1990
1301,tt0397313,40.0,4,120.5,7.3,57508,120.0,Eight Below,2006
1302,tt1590193,40.0,5,120.0,6.3,89756,105.0,The Commuter(I) ,2018
1303,tt0287717,38.0,10,119.7,5.1,56502,100.0,Spy Kids 2: Island of Lost Dreams,2002
1304,tt0093058,30.0,8,120.0,8.3,627967,116.0,Full Metal Jacket,1987
1305,tt0366627,30.0,8,120.0,7.1,104883,116.0,The Jacket,2005
1306,tt4052882,25.0,1,119.1,6.3,111403,86.0,The Shallows,2016
1307,tt0062395,16.0,8,120.0,6.1,4084,94.0,The Trip(II) ,1967
1308,tt0215129,16.0,8,119.8,6.4,150940,94.0,Road Trip,2000
1309,tt0071230,2.6,8,119.6,7.7,118491,93.0,Blazing Saddles,1974
1310,tt0110475,7.5,3,48.2,6.9,322078,120.0,The Mask,1994
1311,tt0472062,75.0,4,119.0,7.0,102707,100.0,Charlie Wilson's War,2007
1312,tt0758774,70.0,6,118.6,7.1,203199,128.0,Body of Lies,2008
1313,tt0250797,50.0,3,119.0,6.7,75144,124.0,Unfaithful,2002
1314,tt0082846,15.0,6,119.3,7.6,25915,109.0,On Golden Pond,1981
1315,tt0101921,11.0,5,119.4,7.7,62726,136.0,Fried Green Tomatoes,1991
1316,tt0944835,110.0,6,293.5,6.4,281573,104.0,Salt,2010
1317,tt0074899,100.0,14,118.0,6.8,16512,138.0,Midway,1976
1318,tt1921064,100.0,7,117.8,5.5,102211,104.0,Pompeii(I) ,2014
1319,tt0139462,80.0,6,118.0,6.2,33967,131.0,Message in a Bottle,1999
1320,tt0120844,70.0,10,118.0,6.4,66501,103.0,Star Trek: Insurrection,1998
1321,tt0183790,65.0,5,117.5,6.9,160829,132.0,A Knight's Tale,2001
1322,tt4501244,52.0,7,118.1,6.2,93081,111.0,Why Him?,2016
1323,tt1156398,23.6,4,102.4,7.6,484449,88.0,Zombieland,2009
1324,tt0109446,45.0,6,117.6,6.7,55990,121.0,The Client,1994
1325,tt0069994,42.0,2,0.142055,5.1,2704,96.0,The Forgotten,1973
1326,tt0356618,42.0,2,0.142055,5.8,62380,96.0,The Forgotten,2004
1327,tt2704998,37.0,9,117.7,6.9,175647,100.0,Game Night(I) ,2018
1328,tt0181316,36.0,6,117.7,6.3,70403,93.0,Blue Streak,1999
1329,tt0111280,35.0,1,118.0,6.6,71806,118.0,Star Trek Generations,1994
1330,tt2140373,35.0,7,117.9,7.5,143860,125.0,Saving Mr. Banks,2013
1331,tt0486822,20.0,4,117.8,6.8,210408,105.0,Disturbia,2007
1332,tt0106375,15.0,4,118.0,4.9,24177,89.0,Beethoven's 2nd,1993
1333,tt0133952,70.0,7,117.0,6.4,65678,108.0,The Siege,1998
1334,tt0121164,40.0,2,117.2,7.3,228682,77.0,Corpse Bride,2005
1335,tt0106701,35.0,6,117.2,5.6,52570,96.0,Dennis the Menace,1993
1336,tt0308644,25.0,5,117.0,7.7,192669,101.0,Finding Neverland,2004
1337,tt1611224,100.0,6,116.0,5.9,144803,105.0,Abraham Lincoln: Vampire Hunter,2012
1338,tt0112641,50.0,6,116.1,8.2,426958,178.0,Casino,1995
1339,tt0108162,40.0,4,116.0,5.0,27076,107.0,Sliver,1993
1340,tt0058405,35.0,6,116.0,6.7,1608,90.0,Nightmare,1964
1341,tt0082818,35.0,6,116.0,5.7,3072,90.0,Nightmare,1981
1342,tt0332280,29.0,7,115.6,7.8,486941,124.0,The Notebook,2004
1343,tt0066995,7.2,6,116.0,6.6,88624,120.0,Diamonds Are Forever,1971
1344,tt0296572,181.0,0,261.0,6.7,206889,119.0,The Chronicles of Riddick,2004
1345,tt1809398,65.0,4,115.64,7.2,133126,137.0,Unbroken(I) ,2014
1346,tt0116136,57.0,6,115.3,6.5,87616,103.0,DragonHeart,1996
1347,tt0075922,40.0,5,115.0,6.0,920,105.0,The House by the Lake,1976
1348,tt0410297,40.0,5,115.0,6.8,132704,105.0,The Lake House,2006
1349,tt0281373,33.0,5,115.0,5.1,23995,99.0,Snow Dogs,2002
1350,tt0080455,30.0,8,115.2,7.9,171270,133.0,The Blues Brothers,1980
1351,tt0113161,30.0,4,115.0,6.9,72351,105.0,Get Shorty,1995
1352,tt0329101,30.0,6,115.0,5.7,105759,98.0,Freddy vs. Jason,2003
1353,tt0901476,30.0,4,115.0,5.5,96182,89.0,Bride Wars,2009
1354,tt0989757,25.0,4,115.0,6.3,131352,107.0,Dear John(I) ,2010
1355,tt1981677,17.0,16,115.4,7.2,262260,112.0,Pitch Perfect,2012
1356,tt0091326,13.0,2,115.1,6.0,67415,113.0,The Karate Kid Part II,1986
1357,tt0089822,7.5,11,115.0,5.8,48188,87.0,Police Academy 2: Their First Assignment,1985
1358,tt1007029,8.2,5,115.0,6.4,98009,104.0,The Iron Lady,2011
1359,tt0166485,92.0,3,114.0,6.7,34543,142.0,Anna and the King,1999
1360,tt0113492,90.0,7,113.5,5.6,105365,96.0,Judge Dredd,1995
1361,tt0102266,75.0,6,114.0,7.0,88207,105.0,The Last Boy Scout,1991
1362,tt0119375,46.0,7,114.0,7.3,12271,118.0,Insomnia,1997
1363,tt0278504,46.0,7,114.0,7.2,258535,118.0,Insomnia,2002
1364,tt0200550,45.0,7,114.0,5.7,102409,101.0,Coyote Ugly,2000
1365,tt1711525,45.0,11,114.5,5.8,61401,105.0,Office Christmas Party,2016
1366,tt0462590,12.0,6,114.2,6.5,105930,103.0,Step Up,2006
1367,tt1132626,10.8,8,113.9,5.8,109150,92.0,Saw V,2008
1368,tt1648190,66.0,8,113.2,5.6,116080,95.0,The Dark Tower,2017
1369,tt0824747,55.0,2,113.0,7.7,226353,142.0,Changeling,2008
1370,tt0117765,50.0,5,113.0,4.5,40757,117.0,Striptease,1996
1371,tt0462499,50.0,8,113.0,7.0,208308,91.0,Rambo,2008
1372,tt0381707,37.0,6,113.1,5.6,122039,109.0,White Chicks,2004
1373,tt0114508,35.0,6,113.3,5.8,70618,108.0,Species,1995
1374,tt3195644,11.0,5,113.0,6.1,86171,98.0,Insidious: Chapter 3,2015
1375,tt2561572,44.0,5,111.8,6.0,113886,100.0,Get Hard,2015
1376,tt1292566,38.0,4,112.3,6.1,76264,110.0,How to Be Single,2016
1377,tt0098084,21.0,3,112.0,6.6,88098,101.0,Pet Sematary,1989
1378,tt2975578,11.0,5,111.9,6.4,129098,103.0,The Purge: Anarchy,2014
1379,tt0059113,11.0,9,111.7,8.0,65705,193.0,Doctor Zhivago,1965
1380,tt0325710,140.0,8,456.8,7.7,377237,154.0,The Last Samurai,2003
1381,tt0183523,100.0,6,111.0,5.7,67917,114.0,Mission to Mars,2000
1382,tt0770752,70.0,7,111.0,5.7,69698,113.0,Fool's Gold(I) ,2008
1383,tt0377818,50.0,7,111.1,5.1,73337,104.0,The Dukes of Hazzard,2005
1384,tt0113957,22.0,3,110.6,5.9,57546,115.0,The Net,1995
1385,tt0054697,20.0,6,110.9,7.2,417,89.0,The Boys,1962
1386,tt0098273,19.0,3,110.9,6.8,35625,113.0,Sea of Love,1989
1387,tt0093936,18.0,4,110.996879,6.5,27604,111.0,The Secret of My Success,1987
1388,tt0452681,12.0,10,110.8,4.7,30135,92.0,The Santa Clause 3: The Escape Clause,2006
1389,tt0101902,20.0,6,110.9,6.3,4851,89.0,for the boys,1991
1390,tt3079380,65.0,4,110.83,7.0,218104,120.0,Spy,2015
1391,tt0391198,10.0,5,187.2,5.9,133758,92.0,The Grudge,2004
1392,tt0133240,140.0,8,109.6,7.2,93600,95.0,Treasure Planet,2002
1393,tt1063669,54.0,6,1.2,7.6,96953,135.0,The Wave,2008
1394,tt2304933,54.0,9,109.9,5.2,93042,112.0,The 5th Wave,2016
1395,tt1210166,50.0,12,110.2,7.6,335441,133.0,Moneyball,2011
1396,tt0482571,40.0,7,109.7,8.5,1097456,130.0,The Prestige,2006
1397,tt0096446,35.0,5,110.0,7.3,94926,126.0,Willow,1988
1398,tt0375063,16.0,4,109.7,7.5,172056,127.0,Sideways,2004
1399,tt1179933,15.0,3,110.2,7.2,269242,104.0,10 Cloverfield Lane,2016
1400,tt0119174,70.0,7,109.4,7.8,322533,128.0,The Game,1997
1401,tt0274558,25.0,11,108.8,7.5,118668,114.0,The Hours,2002
1402,tt0280030,20.0,4,109.0,5.8,17070,72.0,Peter Pan 2: Return to Never Land,2002
1403,tt0352248,88.0,7,108.5,8.0,168837,144.0,Cinderella Man,2005
1404,tt0112346,62.0,6,107.9,6.8,49115,113.0,The American President,1995
1405,tt0110216,60.0,5,108.0,4.6,62088,109.0,Junior,1994
1406,tt2170439,57.0,7,107.7,6.3,148040,108.0,Horrible Bosses 2,2014
1407,tt1093908,55.0,8,108.3,5.9,71815,104.0,Confessions of a Shopaholic,2009
1408,tt0120188,48.0,9,108.0,7.1,154565,114.0,Three Kings,1999
1409,tt4438848,35.0,6,108.0,5.7,106393,93.0,Neighbors 2: Sorority Rising,2016
1410,tt0091777,12.0,10,107.6,5.4,39944,83.0,Police Academy 3: Back in Training,1986
1411,tt0086425,8.0,5,108.4,7.4,50755,132.0,Terms of Endearment,1983
1412,tt1535109,55.0,2,218.8,7.8,395527,134.0,Captain Phillips,2013
1413,tt1638355,84.0,6,107.0,7.3,247241,116.0,The Man from U.N.C.L.E.,2015
1414,tt0110638,24.0,4,107.0,6.5,26074,108.0,Nell,1994
1415,tt0109040,15.0,5,107.2,6.9,260937,86.0,Ace Ventura: Pet Detective,1994
1416,tt0113189,60.0,5,355.0,7.2,226623,130.0,GoldenEye,1995
1417,tt0317740,60.0,7,106.13,7.0,327491,99.0,The Italian Job,2003
1418,tt1213641,70.0,8,105.7,7.3,140084,141.0,First Man,2018
1419,tt1075417,50.0,7,106.4,5.7,52455,98.0,Race to Witch Mountain,2009
1420,tt0190138,41.3,7,106.4,6.7,104998,98.0,The Whole Nine Yards,2000
1421,tt0138946,24.0,6,0.889352,6.4,18833,115.0,The Yards,2000
1422,tt0866439,40.0,6,106.0,5.9,64245,101.0,Made of Honor,2008
1423,tt1055292,38.0,3,105.7,6.5,115391,115.0,Life as We Know It,2010
1424,tt0257360,30.0,4,105.8,7.1,118649,124.0,About Schmidt,2002
1425,tt0094226,25.0,5,106.0,7.9,261790,119.0,The Untouchables,1987
1426,tt0096244,23.0,4,105.932,6.1,27200,115.0,Tequila Sunrise,1988
1427,tt0079417,8.0,3,106.0,7.8,121777,104.0,Kramer vs. Kramer,1979
1428,tt1790886,95.0,8,104.9,6.1,120371,85.0,The Campaign,2012
1429,tt1321870,75.0,9,105.2,6.7,198600,113.0,Gangster Squad,2013
1430,tt0164334,60.0,5,105.2,6.4,70436,103.0,Along Came a Spider,2001
1431,tt0105435,35.0,7,105.2,7.1,49815,126.0,Sneakers,1992
1432,tt0085995,31.0,9,105.0,7.4,88995,99.0,Vacation,1983
1433,tt0800039,30.0,4,105.2,7.1,251672,111.0,Forgetting Sarah Marshall,2008
1434,tt1860213,25.0,6,105.2,5.9,105161,102.0,Dirty Grandpa,2016
1435,tt0061722,3.0,3,104.9,8.0,242394,105.0,The Graduate,1967
1436,tt0299172,110.0,6,103.9,5.3,18475,76.0,Home on the Range,2004
1437,tt0120832,73.0,6,104.0,6.0,72631,98.0,Snake Eyes,1998
1438,tt0114781,60.0,5,104.0,5.5,41787,100.0,Under Siege 2: Dark Territory,1995
1439,tt0371724,50.0,7,104.5,6.8,179953,108.0,The Hitchhiker's Guide to the Galaxy,2005
1440,tt0139654,45.0,6,104.5,7.7,364601,122.0,Training Day,2001
1441,tt0056874,66.0,8,113.2,6.7,103,95.0,Man in the Dark,1964
1442,tt0077523,5.0,5,104.3,6.4,21710,114.0,Every Which Way but Loose,1978
1443,tt0387564,0.005,4,104.0,7.6,359620,0.0,Saw,2004
1444,tt2209764,150.0,7,103.0,6.3,207878,119.0,Transcendence(I) ,2014
1445,tt0425123,58.0,2,102.8,6.7,94691,95.0,Just Like Heaven,2005
1446,tt0115798,47.0,3,102.8,6.1,144258,96.0,The Cable Guy,1996
1447,tt0251160,36.0,6,102.6,7.1,117355,116.0,John Q,2002
1448,tt0117381,30.0,6,102.6,7.7,169162,130.0,Primal Fear,1996
1449,tt0758752,30.0,6,103.0,6.7,171000,112.0,Love & Other Drugs,2010
1450,tt2562232,18.0,7,103.2,7.7,535833,119.0,Birdman or (The Unexpected Virtue of Ignorance),2014
1451,tt0063465,12.0,3,102.7,5.4,385,88.0,Project X,1968
1452,tt0085127,12.0,3,102.7,7.4,13740,88.0,Project A,1983
1453,tt0093793,12.0,3,102.7,6.1,9702,88.0,Project X,1987
1454,tt1636826,12.0,3,102.7,6.6,180890,88.0,Project X,2012
1455,tt0063155,10.0,4,103.0,6.6,99,92.0,Jigsaw,1968
1456,tt0080319,10.0,6,103.3,6.8,25424,110.0,Nine to Five,1980
1457,tt0160862,10.0,11,103.2,5.9,79955,97.0,She's All That,1999
1458,tt3348730,10.0,4,103.0,5.8,60985,92.0,Jigsaw(I) ,2017
1459,tt0080319,10.0,6,103.3,6.8,25267,110.0,9 to 5,1980
1460,tt0058331,6.0,11,103.0,7.8,147363,139.0,Mary Poppins,1964
1461,tt2334873,18.0,8,102.9,7.3,182674,98.0,blue jasmine,2013
1462,tt0859163,145.0,4,102.49,5.2,144041,112.0,The Mummy: Tomb of the Dragon Emperor,2008
1463,tt0349710,60.0,5,102.3,6.5,53294,114.0,Ladder 49,2004
1464,tt0120873,45.0,6,102.4,6.5,90798,131.0,U.S. Marshals,1998
1465,tt0821640,37.5,8,102.2,5.8,79197,95.0,Ghosts of Girlfriends Past,2009
1466,tt0070927,28.6,3,102.0,5.7,230,113.0,The Working Girls,1974
1467,tt0096463,28.6,3,102.0,6.8,48756,113.0,Working Girl,1988
1468,tt0111438,27.0,3,101.6,5.9,52731,98.0,Timecop,1994
1469,tt0910936,26.0,5,102.0,7.0,300292,112.0,Pineapple Express,2008
1470,tt0305711,18.0,4,101.5,5.5,65096,95.0,Just Married,2003
1471,tt0064115,6.0,6,102.3,8.0,191577,110.0,Butch Cassidy and the Sundance Kid,1969
1472,tt0856288,1.0,3,102.0,6.8,35220,93.0,Inside,2007
1473,tt2446980,60.0,7,101.1,6.6,120178,124.0,joy,2015
1474,tt0116996,70.0,15,101.4,6.3,200422,106.0,Mars Attacks!,1996
1475,tt0137523,63.0,5,101.2,8.8,1728920,139.0,Fight Club,1999
1476,tt0118055,60.0,7,100.688705,6.2,12923,119.0,Up Close & Personal,1996
1477,tt0115956,46.0,8,100.9,6.6,47737,116.0,Courage Under Fire,1996
1478,tt0292506,46.0,4,101.2,6.6,125472,115.0,The Recruit,2003
1479,tt0452694,39.0,3,101.3,7.1,134839,108.0,The Time Traveler's Wife,2009
1480,tt0081562,10.0,2,101.0,6.8,23314,111.0,Stir Crazy,1980
1481,tt2543164,12.0,4,100.55,7.9,538247,101.0,Arrival(II) ,2016
1482,tt2431286,12.0,4,100.1,7.6,89890,98.0,philomena,2013
1483,tt1355644,110.0,4,100.01,7.0,321469,116.0,Passengers(I) ,2016
1484,tt0343737,110.0,8,100.3,6.7,95427,167.0,The Good Shepherd,2006
1485,tt0386117,100.0,8,100.1,6.7,97516,101.0,Where the Wild Things Are,2009
1486,tt0146838,55.0,11,100.2,6.9,107813,157.0,Any Given Sunday,1999
1487,tt0184894,55.0,3,100.5,6.5,113933,110.0,Shanghai Noon,2000
1488,tt1355683,53.0,9,99.8,6.9,159081,122.0,Black Mass,2015
1489,tt2262227,50.0,9,99.8,7.3,60982,95.0,The Book of Life,2014
1490,tt0410377,37.0,3,100.1,6.0,32057,96.0,Nim's Island,2008
1491,tt2406566,30.0,2,100.1,6.7,158995,115.0,Atomic Blonde,2017
1492,tt0082136,18.0,12,100.0,6.3,31174,95.0,The Cannonball Run,1981
1493,tt0065377,10.2,7,100.5,6.6,16301,137.0,Airport,1970
1494,tt0449059,8.0,6,100.5,7.8,417290,101.0,Little Miss Sunshine,2006
1495,tt0079367,4.0,4,100.0,7.2,50166,95.0,The Jerk,1979
1496,tt0079501,0.35,7,100.0,6.9,180506,93.0,Mad Max,1979
1497,tt0088323,0.0,7,100.0,7.4,123432,94.0,The NeverEnding Story,1984
1498,tt0110647,0.0,6,5.0,3.2,10477,95.0,The NeverEnding Story III,1994
1499,tt0131325,55.0,5,98.6,6.4,63568,97.0,Bowfinger,1999
1500,tt0073756,35.0,7,99.423521,7.1,4289,102.0,The Street Fighter,1974
1501,tt0111301,35.0,7,99.423521,3.9,62450,102.0,Street Fighter,1994
1502,tt0457510,35.0,3,99.3,5.7,77118,92.0,Nacho Libre,2006
1503,tt1327194,25.0,4,99.4,6.5,96251,100.0,The Lucky One,2012
1504,tt0486583,100.0,8,97.8,5.6,37688,116.0,Fred Claus,2007
1505,tt0384537,50.0,8,97.6,6.5,205922,125.0,Silent Hill,2006
1506,tt1092026,40.0,10,98.0,7.0,224678,104.0,Paul,2011
1507,tt0102820,17.0,6,7.2,6.8,7452,120.0,Rush,1991
1508,tt1411250,38.0,8,98.0,6.4,147449,119.0,Riddick,2013
1509,tt1979320,35.0,8,244.4,8.1,403460,98.0,Rush(I) ,2013
1510,tt0120631,26.0,4,98.0,7.0,65980,121.0,Ever After: A Cinderella Story,1998
1511,tt0277027,22.0,7,97.818139,7.6,137670,132.0,I Am Sam,2001
1512,tt1895587,20.0,6,98.3,8.1,379345,129.0,Spotlight(I) ,2015
1513,tt7040874,20.0,4,97.6,6.8,101409,117.0,A Simple Favor,2018
1514,tt1895587,20.0,6,98.0,8.1,379562,129.0,spotlight,2015
1515,tt0093773,18.0,2,98.3,7.8,352581,107.0,Predator,1987
1516,tt1563738,15.0,7,56.7,7.0,130704,108.0,One Day,2011
1517,tt0183649,13.0,5,98.0,7.0,240662,81.0,Phone Booth,2002
