,title,year,imdbID,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other
1270,fred claus,2007.0,tt0486583,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1271,silent hill,2006.0,tt0384537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1272,paul,2011.0,tt1092026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1273,rush,1991.0,tt1979320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1274,riddick,2013.0,tt1411250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,0,0,0,0,0,1.0,0
1275,ever after: a cinderella story,1998.0,tt0120631,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1276,i am sam,2001.0,tt0277027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1277,a simple favor,2018.0,tt7040874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1278,spotlight,2015.0,tt1895587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1279,predator,1987.0,tt0093773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0,0
1280,one day,2011.0,tt1563738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1281,phone booth,2002.0,tt0183649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
1282,crash,1996.0,tt0375679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1283,jarhead,2005.0,tt0418763,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1284,christmas with the kranks,2004.0,tt0388419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1285,8mm,1999.0,tt0134273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0.0,0
1286,scream 4,2011.0,tt1262416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0
1287,star trek vi: the undiscovered country,1991.0,tt0102975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1288,the jewel of the nile,1985.0,tt0089370,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1289,steel magnolias,1989.0,tt0098384,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1290,star trek ii: the wrath of khan,1982.0,tt0084726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1291,the 6th day,2000.0,tt0216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0
1292,paycheck,2003.0,tt0338337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0
1293,13 going on 30,2004.0,tt0337563,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1294,tmnt,2007.0,tt0453556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0
1295,my sister's keeper,2009.0,tt1078588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1296,kick-ass,2010.0,tt1250777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1297,contraband,2012.0,tt1524137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1298,the favourite,2018.0,tt5083738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1299,the butterfly effect,2004.0,tt0289879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
1300,think like a man,2012.0,tt1621045,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1301,the mortal instruments: city of bones,2013.0,tt1538403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
1302,the wedding planner,2001.0,tt0209475,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1303,harlem nights,1989.0,tt0097481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1304,housesitter,1992.0,tt0104452,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1305,hustle,1975.0,tt0379632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1.0,0,0,0,0.0,0
1306,40 days and 40 nights,2002.0,tt0243736,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1307,julie & julia,2009.0,tt0049388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
1308,speed racer,2008.0,tt0811080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1309,ben-hur,1959.0,tt0052618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1.0,0
1310,forces of nature,1999.0,tt0141098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1311,the lovely bones,2009.0,tt0380510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
1312,the internship,2013.0,tt2234155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1313,southpaw,2015.0,tt1798684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1314,blockers,2018.0,tt2531344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1315,mercury rising,1998.0,tt0120749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1316,legal eagles,1986.0,tt0091396,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
1317,secret window,2004.0,tt0363988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,1.0,0
1318,nanny mcphee returns,2010.0,tt1415283,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1319,no reservations,2007.0,tt0481141,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1320,money monster,2016.0,tt2241351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
1321,michael clayton,2007.0,tt0465538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0
1322,deuce bigalow: male gigolo,1999.0,tt0205000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1323,when harry met sally...,1989.0,tt0098635,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
1324,blackkklansman,2018.0,tt7349662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
1325,the poseidon adventure,1972.0,tt0069113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,1.0,0
1326,the skeleton key,2005.0,tt0397101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
1327,the mirror has two faces,1996.0,tt0117057,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1328,"i love you, man",2009.0,tt1155056,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1329,four brothers,2005.0,tt0430105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,1,0,0.0,0
1330,role models,2008.0,tt0430922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1331,the family stone,2005.0,tt0356680,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1332,the parent trap,1961.0,tt0120783,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
1333,fantasia 2000,1999.0,tt0120910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
1334,galaxy quest,1999.0,tt0177789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0
1335,get him to the greek,2010.0,tt1226229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1336,underworld: rise of the lycans,2009.0,tt0834001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1337,white men can't jump,1992.0,tt0105812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1338,anchorman: the legend of ron burgundy,2004.0,tt0357413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1339,back to school,1986.0,tt0090685,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1340,fracture,2007.0,tt0488120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
1341,the karate kid,1984.0,tt0087538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1342,space jam,1996.0,tt0117705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0
1343,sucker punch,2011.0,tt0978764,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
1344,the long kiss goodnight,1996.0,tt0116908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
1345,bedazzled,1967.0,tt0230030,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1346,the abyss,1989.0,tt0096754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,0,0,0,0,0,0.0,0
1347,identity,2003.0,tt0309698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0
1348,final destination 2,2003.0,tt0309593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
1349,trading places,1983.0,tt0086465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1350,bring it on,2000.0,tt0204946,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1351,ordinary people,1980.0,tt0081283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1352,rumor has it...,2005.0,tt0398375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
1353,kangaroo jack,2003.0,tt0257568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
1354,state of play,2009.0,tt0473705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,1.0,0
1355,red riding hood,2011.0,tt1486185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0
1356,the journey,1959.0,tt0052950,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1357,the hundred-foot journey,2014.0,tt2980648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1358,the last song,2010.0,tt1294226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1359,ali,2001.0,tt0248667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1360,shanghai knights,2003.0,tt0300471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1361,rv,2006.0,tt0449089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1362,spawn,1997.0,tt0120177,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1363,collateral beauty,2016.0,tt4682786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1364,this is 40,2012.0,tt1758830,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1365,the cider house rules,1999.0,tt0124315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1366,gosford park,2001.0,tt0280707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0
1367,jaws 3-d,1983.0,tt0085750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1.0,0
1368,the illusionist,2006.0,tt0443543,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1.0,0
1369,out of africa,1985.0,tt0089755,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1.0,0
1370,bicentennial man,1999.0,tt0182789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1371,dinner for schmucks,2010.0,tt0427152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1372,theater of blood,1973.0,tt0070791,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1373,sabrina,1995.0,tt0047437,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1374,8 million ways to die,1986.0,tt0090568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1375,the lincoln lawyer,2011.0,tt1189340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1376,a million ways to die in the west,2014.0,tt2557490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1377,old school,2003.0,tt0302886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1378,the naked gun 2½: the smell of fear,1991.0,tt0102510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0
1379,epic movie,2007.0,tt0799949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0
1380,star trek iii: the search for spock,1984.0,tt0088170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1381,peter pan,2003.0,tt0046183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0
1382,pan,2015.0,tt3332064,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
1383,robin hood,1973.0,tt0955308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0.0,0
1384,tears of the sun,2003.0,tt0314353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,1,0,0,0.0,0
1385,the kingdom,2007.0,tt0431197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
1386,war dogs,2016.0,tt2005151,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0
1387,rat race,2001.0,tt0250687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1388,max payne,2008.0,tt0467197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1389,pain & gain,2013.0,tt1980209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1.0,0
1390,edward scissorhands,1990.0,tt0099487,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1391,sky high,2005.0,tt0405325,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1392,paper towns,2015.0,tt3622592,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1.0,0
1393,romancing the stone,1984.0,tt0088011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
1394,can-can,1960.0,tt0053690,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1395,the amityville horror,1979.0,tt0384806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1396,young frankenstein,1974.0,tt0072431,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1397,the spongebob squarepants movie,2004.0,tt0345950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0
1398,final fantasy: the spirits within,2001.0,tt0173840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1.0,0
1399,zodiac,2007.0,tt0443706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,1.0,0
1400,the animal,2001.0,tt0255798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1401,meet the spartans,2008.0,tt1073498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
1402,sicario,2015.0,tt3397884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1403,cocoon,1985.0,tt0088933,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1404,match point,2005.0,tt0416320,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
1405,stripes,1981.0,tt0083131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1406,transporter 2,2005.0,tt0388482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0
1407,dangerous minds,1995.0,tt0112792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1408,mortal engines,2018.0,tt1571234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
1409,the judge,2014.0,tt1872194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1410,what to expect when you're expecting,2012.0,tt1586265,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
1411,never been kissed,1999.0,tt0151738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1412,point break,1991.0,tt0102685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
1413,i still know what you did last summer,1998.0,tt0130018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0
1414,single white female,1992.0,tt0105414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
1415,field of dreams,1989.0,tt0097351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1416,snatch,2000.0,tt0208092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0.0,0
1417,an american tail,1986.0,tt0090633,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0.0,0
1418,valkyrie,2008.0,tt0985699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
1419,die hard,1988.0,tt0095016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0
1420,blow,2001.0,tt0221027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
1421,savages,2012.0,tt1615065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1422,hall pass,2011.0,tt0480687,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
1423,in her shoes,2005.0,tt0388125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1424,piranha 3d,2010.0,tt0464154,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1425,"south park: bigger, longer & uncut",1999.0,tt0158983,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0
1426,dead man walking,1995.0,tt0112818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
1427,dead man,1995.0,tt0112817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
1428,28 days later...,2002.0,tt0289043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1429,dracula,1992.0,tt0021814,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
1430,blade ii,2002.0,tt0187738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0
1431,the pink panther,2006.0,tt0383216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,0,1.0,0
1432,catwoman,2004.0,tt0327554,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1.0,0
1433,reign of fire,2002.0,tt0253556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0
1434,frankenweenie,2012.0,tt1142977,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0
1435,midnight run,1988.0,tt0095631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0
1436,hitman: agent 47,2015.0,tt2679042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
1437,men of honor,2000.0,tt0203019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1438,elizabeth,1998.0,tt0127536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1439,the constant gardener,2005.0,tt0387131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,1.0,0
1440,dying young,1991.0,tt0101787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
1441,waiting to exhale,1995.0,tt0114885,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
1442,heaven can wait,1978.0,tt0077663,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
