,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,running_time
3483,tt0090274,volunteers,1985,8001,5.5,10.0,19.88,4,107
3484,tt0258153,s1m0ne,2002,57067,6.1,10.0,19.6,6,118
3485,tt0082509,heavy metal,1981,29217,6.7,9.3,20.1,15,90
3486,tt0077531,f.i.s.t.,1978,6656,6.4,8.0,20.3,6,145
3487,tt0098343,skin deep,1989,3704,6.2,8.5,19.7,5,97
3488,tt0111686,wes craven's new nightmare,1994,47926,6.4,8.0,19.7,4,112
3489,tt0077530,eyes of laura mars,1978,7955,6.2,7.0,20.0,5,104
3491,tt0096071,the serpent and the rainbow,1988,20728,6.5,7.0,19.6,4,98
3492,tt0109021,8 seconds,1994,4582,6.6,7.0,19.62,6,105
3493,tt1723811,shame,1968,174574,7.2,6.5,20.4,4,101
3494,tt1723811,shame,2011,174574,7.2,6.5,20.4,4,101
3495,tt0082817,nighthawks,1981,15856,6.4,5.0,19.9,6,99
3496,tt0082377,the final conflict,1981,17179,5.6,5.0,20.47,5,108
3497,tt0104573,juice,1992,21907,7.1,5.0,20.1,4,95
3498,tt4695012,it comes at night,2017,72230,6.2,5.0,19.7,5,91
3499,tt0076716,sinbad and the eye of the tiger,1977,6323,6.4,3.5,20.0,5,113
3500,tt0079470,monty python's life of brian,1979,343871,8.1,4.0,20.2,6,93
3501,tt0116126,don't be a menace to south central while drinking your juice in the hood,1996,45313,6.6,3.8,20.11,10,89
3502,tt1615147,margin call,2011,109395,7.1,3.5,19.5,11,109
3503,tt0073312,love and death,1975,33643,7.7,3.0,20.12,1,85
3504,tt0060176,blow-up,1966,51777,7.6,1.8,20.0,3,111
3505,tt0078902,breaking away,1979,20404,7.7,2.3,20.0,4,101
3506,tt0089679,the new kids,1985,2272,6.0,6.0,0.2,7,89
3507,tt0111149,shallow grave,1994,53806,7.3,2.5,19.8,3,92
3508,tt0113540,kids,1995,69276,7.1,1.5,20.4,3,91
3509,tt1381404,the company you keep,2012,30205,6.4,2.0,19.6,4,125
3510,tt0078333,the stud,1978,727,3.8,0.6,20.0,4,95
3511,tt0085318,chained heat,1983,1891,4.9,1.3,20.0,4,95
3513,tt0289992,the life of david gale,2003,103042,7.6,38.0,38.96,3,130
3516,tt0063462,the producers,2005,47257,7.6,45.0,38.1,7,134
3517,tt2382396,joe,1970,43430,6.9,0.11,26.0,4,107
3518,tt0162677,summer of sam,1999,34554,6.7,22.0,19.3,5,142
3520,tt0251114,hart's war,2002,49159,6.3,70.0,33.1,5,125
3521,tt0113481,johnny mnemonic,1995,63538,5.7,26.0,52.4,5,96
3522,tt0233142,3000 miles to graceland,2001,42336,6.0,62.0,18.7,7,125
3523,tt0202470,rock star,2001,39386,6.3,57.0,19.3,6,105
3524,tt0107004,geronimo: an american legend,1993,8171,6.5,35.0,18.6,5,115
3525,tt0114214,the quick and the dead,1995,80298,6.4,35.0,18.6,9,108
3526,tt0052949,journey to the lost city,1960,176,6.8,30.0,19.3,7,141
3527,tt0350261,an unfinished life,2005,27810,7.0,30.0,18.6,3,108
3528,tt1212428,the lost city of z,2016,69931,6.6,30.0,19.3,7,141
3529,tt0455538,how to lose friends & alienate people,2008,66222,6.4,28.0,19.2,6,111
3530,tt0273799,max keeble's big move,2001,6971,5.4,25.0,18.6,5,86
3531,tt0297162,half past dead,2002,13990,4.6,25.0,19.2,7,98
3532,tt1100089,foxcatcher,2014,127846,7.0,24.0,19.2,4,134
3533,tt0241025,vanity fair,2004,19832,6.2,23.0,19.4,8,141
3534,tt0097027,casualties of war,1989,38616,7.1,22.5,18.67,2,114
3535,tt0110364,little giants,1994,23962,6.4,20.0,19.3,2,106
3536,tt0116756,kazaam,1996,22173,3.0,20.0,18.9,4,94
3537,tt0243133,the man who wasn't there,2001,98896,7.5,20.0,18.9,8,116
3538,tt1135985,sex drive,2008,80696,6.5,19.0,18.8,5,109
3539,tt0083254,under the rainbow,1981,2442,5.4,18.0,18.83,2,97
3540,tt0086955,best defense,1984,5235,3.8,18.0,19.27,3,94
3541,tt0090357,young sherlock holmes,1985,17820,6.8,18.0,19.0,9,104
3542,tt0119670,the mighty,1998,11657,7.3,90.0,50.6,6,114
3543,tt0829459,a mighty heart,2007,26290,6.6,16.0,18.94,6,108
3544,tt0283084,tuck everlasting,2002,20287,6.6,15.0,19.3,8,96
3545,tt0094082,suspect,1987,8591,6.6,14.5,18.78,5,121
3546,tt1600196,the drop,2014,135307,7.1,12.6,18.7,4,106
3547,tt0077269,the boys from brazil,1978,23921,7.0,12.0,19.0,2,125
3548,tt0128445,rushmore,1998,159711,7.7,10.0,19.1,5,90
3549,tt0091059,flight of the navigator,1986,41547,6.9,9.0,18.56,1,90
3550,tt1878870,the edge of seventeen,2016,92242,7.3,9.0,18.8,4,104
3551,tt0117218,the nutty professor,1963,104084,5.6,54.0,274.0,4,95
3552,tt0437179,see no evil,1971,24806,5.1,8.0,18.6,5,85
3553,tt0117218,the nutty professor,1996,104084,5.6,54.0,274.0,4,95
3554,tt0102469,mortal thoughts,1991,7887,5.7,7.0,18.8,5,103
3555,tt0068421,the cowboys,1972,12242,7.4,6.0,19.25,4,131
3556,tt0310281,a mighty wind,2003,24624,7.2,6.0,18.7,9,91
3557,tt0065462,beneath the planet of the apes,1970,39699,6.1,4.7,19.0,5,95
3558,tt0184791,o,2001,18673,6.1,5.0,19.21,4,94
3559,tt1691916,before i fall,2017,41212,6.4,5.0,18.9,7,99
3560,tt0072251,the taking of pelham one two three,1974,24429,7.7,3.8,18.7,4,104
3561,tt0081259,the octagon,1980,4642,5.1,4.0,19.0,3,103
3562,tt0091080,jason lives,1986,34881,6.0,3.0,19.4,3,87
3564,tt0081376,the private eyes,1980,2499,6.8,2.3,18.94,6,91
3565,tt0375173,alfie,1966,48924,6.2,0.8,18.87,8,113
3566,tt0375173,alfie,2004,48924,6.2,60.0,35.2,3,105
3567,tt0120008,the replacement killers,1998,25937,6.2,30.0,19.2,4,87
3568,tt1506999,haywire,2011,79722,5.8,23.0,33.4,7,93
3569,tt0094602,above the law,1988,26844,6.0,7.5,18.87,5,99
3571,tt0092632,the believers,1987,5682,6.1,13.0,18.75,6,114
3572,tt0090350,year of the dragon,1985,13063,6.9,24.0,18.71,3,134
3573,tt0116277,the fan,1996,44242,5.9,55.0,18.6,5,116
3574,tt5726616,call me by your name,2017,169269,7.9,3.5,41.9,6,132
3575,tt0454824,flyboys,2006,39979,6.5,60.0,17.8,8,138
3577,tt0276033,the country bears,2002,4658,4.1,35.0,18.0,5,88
3578,tt1742334,sabotage,2014,56563,5.7,35.0,18.4,10,109
3579,tt0412080,the world's fastest indian,2005,49680,7.8,25.0,18.3,4,127
3581,tt5208252,operation finale,2018,24371,6.5,24.0,17.6,6,122
3583,tt0144814,the rage: carrie 2,1999,14830,4.7,21.0,17.8,5,105
3584,tt0087589,lassiter,1984,1887,5.9,20.0,17.51,7,100
3585,tt0089457,ladyhawke,1985,40786,7.0,20.0,18.4,5,121
3586,tt0110516,milk money,1994,10846,5.6,20.0,18.14,2,110
3587,tt0124879,simon birch,1998,19890,6.9,20.0,18.3,6,114
3588,tt0217630,loser,2000,25661,5.3,20.0,18.4,4,95
3589,tt0097123,crimes and misdemeanors,1989,51561,7.9,19.0,18.3,11,104
3590,tt0139809,the thirteenth floor,1999,62859,7.1,16.0,18.5,5,100
3591,tt0134619,disturbing behavior,1998,19907,5.6,15.0,17.5,5,83
3593,tt0089348,invasion u.s.a.,1985,8079,5.4,12.0,17.5,3,107
3594,tt0097322,the fabulous baker boys,1989,20547,6.8,11.5,18.4,3,114
3595,tt0112499,the big green,1995,8574,5.6,12.0,17.7,3,99
3596,tt1084950,rachel getting married,2008,45690,6.7,12.0,17.5,6,114
3598,tt0073636,rooster cogburn,1975,10010,6.9,10.0,17.6,9,108
3600,tt0083798,dead men don't wear plaid,1982,19134,6.9,9.0,18.2,4,88
3601,tt0090927,the delta force,1986,17704,5.6,9.0,17.76,13,129
3602,tt0105415,singles,1992,26126,6.7,9.0,18.5,7,99
3603,tt0120693,half baked,1998,55451,6.7,8.0,17.5,5,82
3604,tt1431181,another year,2010,26667,7.3,8.0,18.1,3,129
3605,tt3850214,dope,2015,77482,7.2,7.0,18.0,9,103
3606,tt0095271,halloween 4: the return of michael myers,1988,40810,5.9,5.0,17.8,4,88
3608,tt0087425,hot dog... the movie,1984,2804,5.0,4.0,17.7,6,96
3609,tt0090103,the sure thing,1985,18089,7.0,4.5,18.14,4,95
3610,tt0062467,wait until dark,1967,25873,7.8,3.0,17.55,3,108
3611,tt5688932,sorry to bother you,2018,48634,6.9,3.2,18.3,10,112
3612,tt0065724,five easy pieces,1970,30971,7.5,1.6,18.1,3,96
3613,tt0082533,the howling,1981,28931,6.6,1.5,17.9,5,91
3614,tt0079227,good guys wear black,1978,2507,5.1,1.0,18.3,7,96
3615,tt0356150,eurotrip,2004,185665,6.6,25.0,20.8,4,92
3616,tt0095174,frantic,1988,46144,6.9,20.0,17.6,4,120
3617,tt0455590,the last king of scotland,2006,167917,7.7,6.0,48.4,4,123
3618,tt0116830,last man standing,1996,50743,6.4,67.0,47.27,6,101
3619,tt0082869,outland,1981,25467,6.6,18.0,17.37,5,109
3620,tt0060877,queen of blood,1966,1473,5.2,0.07,17.3,4,81
3621,tt0086525,valley girl,1983,12087,6.4,0.35,17.3,10,99
3623,tt0091530,the mission,1986,52301,7.4,21.45,17.2,2,125
3625,tt0765443,eastern promises,2007,217847,7.6,50.0,56.1,5,101
3626,tt0395584,the devil's rejects,2005,88981,6.8,7.0,19.4,7,109
3627,tt0102070,hudson hawk,1991,49294,5.8,65.0,17.2,7,100
3628,tt0139668,true crime,1999,30085,6.6,55.0,16.65,5,127
3629,tt0109190,baby's day out,1994,42170,6.1,48.0,16.7,3,99
3630,tt0046911,diabolique,1996,58233,8.0,45.0,17.1,7,107
3631,tt0117331,the phantom,1996,30877,4.9,45.0,17.3,6,100
3633,tt0163988,bringing out the dead,1999,59739,6.8,32.0,16.8,5,121
3634,tt0085811,krull,1983,28379,6.1,30.0,16.9,4,121
3635,tt0104299,freejack,1992,14164,5.4,30.0,17.13,6,110
3636,tt0990413,sugar & spice,2001,4472,7.2,27.0,16.9,6,81
3637,tt0116320,fled,1996,8071,5.4,25.0,17.19,5,98
3638,tt0126886,election,1999,84172,7.2,25.0,17.2,2,103
3639,tt0113870,murder in the first,1995,25094,7.3,23.0,17.38,7,122
3640,tt0093507,masters of the universe,1987,34767,5.4,22.0,17.3,6,106
3641,tt0092563,angel heart,1987,75304,7.3,18.0,17.19,4,113
3642,tt1172233,whip it,2009,61853,6.9,15.0,16.6,7,110
3643,tt0211443,jason x,2001,47469,4.4,14.0,16.9,1,92
3644,tt0120577,54,1998,30546,5.9,13.0,16.8,7,93
3645,tt0080736,the final countdown,1980,19752,6.7,12.0,56.6,6,103
3646,tt0087262,firestarter,1984,27711,6.1,12.0,17.1,8,114
3647,tt0087231,the falcon and the snowman,1985,9771,6.8,12.0,17.0,2,131
3648,tt0337917,catch that kid,2004,9181,5.2,12.0,16.9,5,91
3649,tt0100814,tremors,1990,110970,7.1,11.0,16.67,5,96
3650,tt0264616,frailty,2001,72692,7.2,11.0,17.4,5,99
3651,tt0362269,kinsey,2004,46037,7.1,11.0,16.9,8,118
3652,tt0106489,a bronx tale,1993,119702,7.8,10.0,17.3,4,120
3653,tt0240468,kung pow: enter the fist,2002,42172,6.2,10.0,17.0,2,83
3654,tt0276919,dogville,2003,129160,8.0,10.0,16.7,8,178
3655,tt1091722,adventureland,2009,148276,6.8,9.8,17.2,6,107
3656,tt1791682,while we're young,2014,42631,6.3,10.0,17.3,6,97
3658,tt0087507,johnny dangerously,1984,12645,6.5,9.0,17.1,10,90
3659,tt0105128,pet sematary ii,1992,18057,4.9,11.5,57.5,7,103
3660,tt0109120,andre,1994,6070,5.7,8.0,16.82,4,95
3661,tt0279113,the good girl,2002,41782,6.4,8.0,16.9,6,93
3662,tt0084694,the slayer,1982,1502,4.9,7.0,16.6,5,86
3663,tt0118276,buffy the vampire slayer,1992,120343,8.2,7.0,16.6,5,86
3664,tt0251736,house of 1000 corpses,2003,71888,6.1,7.0,16.8,10,88
3665,tt0059885,von ryan's express,1965,11978,7.1,5.76,17.11,8,117
3666,tt2799166,the pyramid,1976,22010,4.6,6.5,16.9,3,89
3667,tt0085154,all the right moves,1983,14701,5.9,5.6,17.23,3,91
3668,tt0090180,to live and die in l.a.,1985,26855,7.3,6.0,17.31,7,116
3670,tt0862846,sunshine cleaning,2008,67711,6.8,5.0,17.3,6,91
3671,tt6499752,upgrade,2018,121161,7.5,3.0,16.6,3,100
3672,tt0069303,sounder,1972,3225,7.6,1.9,16.9,5,105
3673,tt0076271,kingdom of the spiders,1977,4156,5.8,1.0,17.0,4,89
3674,tt1120985,blue valentine,2010,173862,7.4,1.0,16.6,2,112
3675,tt2334649,fruitvale station,2013,69773,7.5,0.9,17.4,6,85
3676,tt0073768,supervixens,1975,3979,6.0,0.1,17.0,6,106
3678,tt0117951,trainspotting,1996,602912,8.1,1.95,72.0,6,93
3680,tt0280778,iris,2001,16315,7.0,5.5,16.2,4,90
3683,tt0101453,billy bathgate,1991,10820,5.9,48.0,15.5,5,106
3684,tt0099165,the bonfire of the vanities,1990,20578,5.6,47.0,15.6,4,126
3685,tt1413495,paranoia,1969,33634,5.7,35.0,16.3,9,106
3686,tt0414993,the fountain,2006,219366,7.2,35.0,16.0,3,96
3688,tt3169706,pride & prejudice,2005,47906,7.8,22.0,121.1,10,127
3689,tt1374989,pride and prejudice and zombies,2016,47855,5.8,28.0,16.4,8,108
3690,tt0112857,devil in a blue dress,1995,16355,6.7,27.0,16.1,5,102
3691,tt1456941,"tomorrow, when the war began",2010,29391,6.2,27.0,16.5,9,104
3693,tt0093692,over the top,1987,47014,5.8,25.0,16.0,4,93
3694,tt0094799,"bright lights, big city",1988,6904,5.7,25.0,16.12,4,107
3695,tt0107091,heart and souls,1993,15286,6.9,25.0,16.5,7,104
3696,tt1727776,scouts guide to the zombie apocalypse,2015,41331,6.3,24.0,16.1,5,93
3697,tt1206543,out of the furnace,2013,100872,6.8,22.0,15.7,7,116
3698,tt0059245,the greatest story ever told,1965,8068,6.6,20.0,15.5,5,260
3699,tt0096094,she's having a baby,1988,10696,5.9,20.0,16.0,2,106
3700,tt2802154,leviathan,1989,44884,7.6,20.0,15.7,8,103
3701,tt0267287,avalon,1990,12478,6.4,20.0,15.7,4,126
3702,tt2802154,leviathan,2014,44884,7.6,20.0,15.7,8,103
3703,tt1032815,"i love you, beth cooper",2009,32291,5.3,18.0,16.4,4,102
3704,tt0094074,superman iv: the quest for peace,1987,40187,3.7,17.0,15.6,9,90
3705,tt0120324,a simple plan,1998,59603,7.5,17.0,16.3,3,121
3706,tt0097044,chances are,1989,9997,6.5,16.0,16.28,4,108
3707,tt0373469,kiss kiss bang bang,2005,205754,7.5,15.0,15.8,4,103
3708,tt0076451,"new york, new york",1977,16467,6.7,14.0,16.4,2,163
3709,tt0086346,spacehunter: adventures in the forbidden zone,1983,4970,5.5,14.4,16.5,4,90
3711,tt0091828,raw deal,1986,28311,5.6,12.0,16.2,7,105
3712,tt0090660,armed and dangerous,1986,10087,5.7,12.0,15.95,5,88
3713,tt0097967,next of kin,1989,8663,5.8,12.0,15.94,5,108
3714,tt0110657,the next karate kid,1994,23710,4.4,12.0,15.8,3,107
3715,tt0089003,death wish 3,1985,13061,5.9,10.0,16.1,4,92
3716,tt0100168,mo' better blues,1990,10149,6.6,10.0,16.15,10,129
3718,tt0100135,men at work,1990,21415,6.0,9.0,16.25,7,98
3720,tt0054067,black sunday,1977,12287,7.2,8.0,15.8,5,143
3721,tt0081071,the long riders,1980,8986,7.0,8.0,15.8,10,99
3722,tt0082250,death wish ii,1982,13398,6.1,8.0,16.1,5,88
3723,tt0084210,kiss me goodbye,1982,1748,6.1,8.0,15.78,5,101
3724,tt0097987,no holds barred,1989,5453,4.4,8.0,16.0,4,93
3725,tt0085407,the dead zone,1983,55849,7.2,7.1,16.3,7,103
3726,tt0085387,d.c. cab,1983,4107,5.5,7.0,16.0,9,100
3727,tt0068699,high plains drifter,1973,46484,7.5,5.5,15.7,2,105
3728,tt0085615,gorky park,1983,11468,6.7,6.5,15.86,5,123
3729,tt0109035,above the rim,1994,12932,6.6,6.5,16.19,5,96
3730,tt1840417,the words,2012,71547,7.0,6.0,16.4,7,97
3731,tt0060177,the blue max,1966,5974,7.1,5.0,16.15,3,156
3732,tt0120524,wishmaster,1997,18308,5.8,5.0,15.74,5,90
3733,tt0118760,the boxer,1997,17473,7.1,4.7,16.5,6,113
3734,tt0059557,our man flint,1966,5596,6.5,3.52,16.0,1,108
3735,tt0100740,tales from the darkside: the movie,1990,13729,6.3,3.5,16.3,6,93
3737,tt0061512,cool hand luke,1967,152327,8.1,3.2,16.2,7,126
3738,tt0107254,jason goes to hell,1993,25996,4.3,3.0,15.9,4,88
3739,tt1399683,winter's bone,2010,129413,7.2,2.0,16.1,7,100
3740,tt1527186,melancholia,2011,156564,7.1,2.5,15.9,11,135
3742,tt0078087,piranha,1978,17553,5.9,0.77,16.0,7,95
3743,tt0422720,marie antoinette,2006,94853,6.4,40.0,60.9,10,123
3744,tt0419887,the kite runner,2007,75220,7.6,20.0,73.2,4,128
3746,tt0103016,switch,1991,8077,5.8,19.0,49.9,5,101
3747,tt0149624,all the pretty horses,2000,12530,5.8,57.0,18.1,4,117
3748,tt1521197,anonymous,2011,38240,6.9,30.0,15.4,10,130
3749,tt1781922,no escape,1994,72482,6.8,5.0,54.4,4,103
3750,tt0074292,the cassandra crossing,1976,6812,6.4,3.0,15.3,7,0
3751,tt0407265,transamerica,2005,39222,7.4,1.0,15.2,7,103
3752,tt0067810,sweet sweetback's baadasssss song,1971,4192,5.5,0.15,15.2,1,97
3754,tt0103112,toy soldiers,1991,18560,6.6,10.0,15.07,6,111
3755,tt0455596,king solomon's mines,1985,12456,6.2,11.0,15.06,4,100
3757,tt0402901,the cave,2005,33563,5.1,30.0,33.3,7,97
3759,tt0236348,josie and the pussycats,2001,20755,5.3,39.0,14.9,8,98
3760,tt0109198,bad girls,1994,11075,5.2,35.0,15.24,8,99
3761,tt0099587,flight of the intruder,1991,5975,5.8,30.0,14.59,5,115
3762,tt0443680,the assassination of jesse james by the coward robert ford,2007,158902,7.5,30.0,15.0,8,160
3763,tt1686821,vampire academy,2014,50069,5.5,30.0,15.4,9,104
3765,tt0404203,little children,2006,101925,7.5,14.0,14.8,7,137
3766,tt0115472,the adventures of pinocchio,1996,4923,5.2,25.0,15.09,7,96
3767,tt0388980,the greatest game ever played,2005,26356,7.4,25.0,15.4,5,120
3768,tt0253798,out cold,2001,16243,6.3,24.0,14.8,7,89
3769,tt0099575,fire birds,1990,5585,4.8,22.0,14.76,4,87
3770,tt1800302,gold,1974,52097,6.7,1.3,0.59,2,120
3771,tt0094744,big top pee-wee,1988,8278,5.0,20.0,15.1,5,85
3772,tt0098309,she-devil,1989,15073,5.6,20.0,15.4,5,99
3774,tt0104670,ladybugs,1992,8372,5.4,20.0,14.8,5,90
3775,tt0281322,undisputed,2002,27134,6.2,20.0,15.22,7,96
3776,tt0285462,boat trip,2002,29269,4.9,20.0,15.0,6,94
3777,tt1791528,inherent vice,2014,86573,6.7,20.0,14.7,9,149
3779,tt0105327,school ties,1992,21023,6.9,18.0,14.7,5,106
3780,tt0100449,quick change,1990,18232,6.8,17.0,15.3,4,89
3781,tt0093818,radio days,1987,29560,7.5,16.0,14.8,16,85
3782,tt0367085,soul plane,2004,20757,4.5,16.0,14.8,13,86
3783,tt0081249,the nude bomb,1980,2773,5.1,15.0,14.7,6,94
3784,tt0101605,the commitments,1991,30223,7.6,15.0,14.9,12,118
3785,tt0117894,thinner,1996,25603,5.8,14.0,15.3,5,92
3786,tt0118301,dead man on campus,1998,13028,6.1,14.0,15.06,2,96
3787,tt0119535,a life less ordinary,1997,33156,6.4,12.0,14.6,10,103
3788,tt0079261,hair,1979,32905,7.6,11.0,15.28,4,121
3789,tt0084021,grease 2,1982,30949,4.4,11.2,15.2,10,114
3790,tt0100935,wild at heart,1990,76777,7.2,10.0,14.6,7,124
3791,tt0105191,pure country,1992,3568,7.0,10.0,15.16,3,112
3792,tt0111418,threesome,1994,12161,6.3,10.0,14.82,3,93
3793,tt0107212,indian summer,1993,4911,6.5,9.0,14.9,10,97
3794,tt0092272,youngblood,1986,11643,6.2,8.0,15.45,4,110
3795,tt0084649,the secret of nimh,1982,33846,7.6,7.0,14.7,8,82
3796,tt0101775,drop dead fred,1991,25475,5.9,6.79,14.8,5,101
3797,tt0116324,flirting with disaster,1996,16670,6.8,7.0,14.7,9,93
3798,tt0076504,orca,1977,9640,5.7,6.0,14.72,6,92
3799,tt0096054,school daze,1988,5673,6.0,6.5,14.55,8,121
3800,tt0079576,more american graffiti,1979,3767,5.3,0.0,15.0,7,110
3801,tt0113253,halloween: the curse of michael myers,1995,29002,4.9,5.0,15.1,4,88
3803,tt0057634,the v.i.p.s,1963,3028,6.3,4.0,15.0,8,119
3804,tt0071524,the front page,1974,11237,7.3,4.0,15.0,3,105
3805,tt0097659,kickboxer,1989,45659,6.4,2.7,14.7,4,103
3806,tt0119080,eve's bayou,1997,7787,7.3,3.0,14.84,9,109
3807,tt0926129,prom night,1980,32516,3.9,1.5,14.7,2,92
3808,tt0093176,prom night ii,1987,4681,5.7,1.5,14.7,2,92
3810,tt0076100,grand theft auto,1977,2394,5.4,0.6,15.0,4,84
3811,tt0093177,hellraiser,1987,95588,7.0,1.0,14.6,3,93
3813,tt0073043,the giant spider invasion,1975,3297,3.0,0.3,15.0,7,84
3814,tt0208988,get carter,2000,31082,5.2,63.6,19.4,6,102
3815,tt0085959,the meaning of life,1983,107448,7.6,9.0,14.9,6,90
3816,tt0166943,music of the heart,1999,11448,6.8,27.0,14.9,7,123
3817,tt0097937,my left foot,1989,62449,7.9,0.78,14.7,9,103
3818,tt6266538,vice,2018,93918,7.2,60.0,76.1,8,132
3819,tt0088930,clue,1985,72632,7.3,15.0,14.6,7,96
3821,tt3125324,beyond the lights,2014,14337,6.9,7.0,14.6,5,116
3822,tt0087050,children of the corn,1984,44057,5.7,0.8,14.6,2,92
3823,tt0058461,a fistful of dollars,1964,183153,8.0,0.2,14.5,8,99
3825,tt0211933,awake,2007,70298,6.5,8.6,32.7,5,84
3827,tt0077280,the buddy holly story,1978,7682,7.2,1.2,14.3,5,113
3829,tt0089907,the return of the living dead,1985,50887,7.3,4.0,14.2,3,91
3831,tt0093777,prince of darkness,1987,33414,6.7,3.0,14.18,5,101
3832,tt0338096,dirty dancing: havana nights,2004,25550,6.0,25.0,27.7,6,86
3834,tt0181739,osmosis jones,2001,30469,6.3,70.0,14.0,8,95
3835,tt0093278,ishtar,1987,9829,4.4,51.0,14.4,5,107
3836,tt0113987,nixon,1995,27392,7.1,44.0,13.7,12,192
3837,tt0104850,memoirs of an invisible man,1992,20832,6.0,40.0,14.4,5,99
3838,tt4016454,supergirl,1984,102063,6.3,35.0,14.3,8,124
3839,tt0244000,american outlaws,2001,13351,6.0,35.0,13.68,10,94
3840,tt0110763,the pagemaster,1994,19717,6.1,34.0,13.7,8,75
3841,tt0118747,blues brothers 2000,1998,30270,4.9,31.0,14.05,8,123
3842,tt0104009,cool world,1992,19596,4.9,30.0,14.1,3,102
3843,tt0228333,ghosts of mars,2001,48752,4.9,28.0,14.0,6,98
3844,tt0110027,highlander: the final dimension,1994,18930,4.5,26.0,13.7,4,99
3845,tt0088915,a chorus line,1985,8681,6.2,25.0,14.2,1,118
3846,tt0091557,the mosquito coast,1986,25008,6.6,25.0,14.3,6,117
3847,tt0379786,serenity,2005,273879,7.8,39.0,40.3,5,119
3848,tt0787475,hot rod,2007,71041,6.7,25.3,14.33,6,88
3849,tt0213790,the ladies man,1961,12019,5.2,24.0,13.7,6,84
3850,tt0213790,the ladies man,2000,12019,5.2,24.0,13.7,6,84
3851,tt0095638,the milagro beanfield war,1988,5582,6.9,22.0,13.83,11,117
3853,tt0120483,the man who knew too little,1997,28434,6.7,20.0,13.7,5,94
3854,tt0365830,tenacious d in the pick of destiny,2006,98084,6.8,20.0,13.9,2,94
3855,tt0026752,mutiny on the bounty,1962,19428,7.7,19.0,13.6,3,178
3856,tt0095687,my stepmother is an alien,1988,23890,5.3,19.0,13.8,3,108
3857,tt0082288,dragonslayer,1981,13737,6.7,18.0,14.1,8,109
3858,tt0082085,blow out,1981,39361,7.4,18.0,14.0,4,108
3859,tt0097457,great balls of fire!,1989,14674,6.2,18.0,13.7,4,108
3860,tt0120669,fear and loathing in las vegas,1998,247043,7.6,18.5,13.7,2,118
3861,tt0077275,the brink's job,1978,2196,6.5,16.4,14.5,6,104
3862,tt0240515,freddy got fingered,2001,44465,4.6,14.0,14.3,5,87
3863,tt0119326,how to be a player,1997,8471,5.3,12.0,14.0,3,93
3864,tt0317676,house of the dead,2003,34943,2.0,12.0,13.8,11,90
3865,tt0066181,on a clear day you can see forever,1970,3338,6.4,10.0,14.0,2,129
3866,tt0095889,poltergeist iii,1988,15862,4.7,9.5,14.1,4,98
3867,tt0102655,the perfect weapon,1991,3340,6.0,10.0,14.06,3,87
3868,tt0100054,lord of the flies,1963,26410,6.4,9.0,14.0,6,90
3869,tt0072926,the eiger sanction,1975,16318,6.4,9.0,14.0,4,129
3870,tt0083630,the beastmaster,1982,18907,6.2,9.0,14.1,4,118
3871,tt0087451,the ice pirates,1984,9388,5.7,9.0,14.3,3,91
3872,tt0100054,lord of the flies,1990,26410,6.4,9.0,14.0,6,90
3873,tt0082816,the night the lights went out in georgia,1981,783,6.1,7.5,14.0,6,112
3874,tt0095690,mystic pizza,1988,23078,6.2,6.0,14.0,6,104
3875,tt0097388,jason takes manhattan,1989,30689,4.6,5.5,14.3,4,100
3876,tt0098663,the wizard,1989,13004,6.1,6.0,14.3,3,100
3877,tt0106627,the crush,1993,15156,5.8,6.0,13.6,4,88
3878,tt0059674,the sandpiper,1965,2579,6.3,5.0,13.69,4,117
3879,tt0083833,diner,1982,17600,7.1,5.0,14.1,6,110
3880,tt0057298,mclintock!,1963,11917,7.2,4.0,14.5,2,127
3881,tt0092796,creepshow 2,1987,20762,6.1,3.5,14.0,4,92
3882,tt3544112,sing street,2016,76840,8.0,75.0,634.2,7,110
3884,tt0117628,she's the one,1996,15675,6.0,3.0,13.8,6,96
3885,tt1532503,beginners,2010,84831,7.2,3.2,14.3,4,104
3886,tt0085636,halloween iii: season of the witch,1982,40255,4.9,2.5,14.4,3,98
3887,tt0094027,stand and deliver,1988,14951,7.3,1.6,13.9,4,102
3888,tt7014006,eighth grade,2018,50066,7.4,2.0,14.3,5,94
3889,tt0087799,night of the comet,1984,17097,6.4,0.7,14.4,6,95
